iteration: 95000, loss: 4.240898
----
(64, 120)
(57, 140)
(61, 480)
(68, 60)
(56, 64)
(0, -1)
(51, 40)
(70, 0)
(59, 120)
(0, -2)
(64, 180)
(68, 960)
(0, -1)
(61, 80)
(56, 80)
(71, 240)
(60, 424)
(75, 120)
(68, 40)
(71, 240)
(71, 120)
(56, 40)
(55, 80)
(0, -1)
(66, 120)
(61, 80)
(64, 180)
(68, 720)
(46, 38)
(0, -1)
(64, 120)
(0, -1)
(52, 0)
(48, 0)
(55, 120)
(60, 40)
(68, 0)
(0, -1)
(64, 120)
(0, -1)
(68, 40)
(44, 1440)
(0, -1)
(56, 0)
(51, 40)
(84, 80)
(49, 198)
(0, -1)
(51, 0)
(61, 240)
(63, 40)
(58, 519)
(80, 240)
(44, 0)
(67, 175)
(0, -1)
(64, 120)
(71, 240)
(75, 240)
(75, 0)
(63, 175)
(65, 480)
(56, 120)
(71, 240)
(48, 80)
(0, -1)
(51, 0)
(39, 49)
(64, 120)
(63, 480)
(66, 180)
(67, 80)
(61, 120)
(58, 120)
(55, 40)
(0, -1)
(55, 80)
(72, 120)
(61, 180)
(0, -2)
(58, 120)
(68, 120)
(59, 120)
(0, -1)
(64, 120)
(71, 240)
(61, 60)
(72, 80)
(53, 240)
(0, -1)
(55, 0)
(0, -1)
(44, 0)
(0, -1)
(62, 120)
(41, 0)
(64, 120)
(56, 0)
(71, 120)
(44, 120)
(77, 80)
(63, 120)
(68, 60)
(68, 120)
(85, 240)
(0, -1)
(63, 40)
(54, 160)
(62, 120)
(68, 0)
(57, 0)
(0, -1)
(56, 140)
(37, 13)
(55, 40)
(0, -1)
(71, 120)
(71, 240)
(73, 80)
(43, 0)
(58, 0)
(68, 80)
(44, 0)
(0, -1)
(63, 0)
(63, 0)
(68, 0)
(61, 140)
(62, 120)
(0, -1)
(51, 80)
(0, -1)
(51, 0)
(65, 480)
(37, 49)
(0, -1)
(64, 120)
(56, 120)
(64, 120)
(0, -2)
(64, 120)
(44, 0)
(72, 80)
(72, 40)
(61, 180)
(56, 0)
(56, 140)
(0, -1)
(54, 0)
(71, 240)
(0, -1)
(70, 120)
(64, 240)
(68, 60)
(68, 40)
(0, -1)
(55, 0)
(63, 240)
(0, -1)
(59, 120)
(51, 40)
(49, 240)
(64, 120)
(68, 120)
(70, 80)
(0, -1)
(51, 40)
(0, -1)
(63, 0)
(56, 40)
(68, 0)
(73, 0)
(64, 120)
(0, -1)
(64, 120)
(0, -1)
(46, 20)
(63, 60)
(75, 270)
(64, 360)
(63, 40)
(71, 240)
(64, 120)
(61, 120)
(0, -2)
