iteration: 470500, loss: 2.260989
----
(72, 40)
(0, -2)
(0, -1)
(53, 80)
(67, 80)
(0, -2)
(0, -1)
(58, 80)
(70, 80)
(0, -2)
(0, -1)
(52, 80)
(68, 80)
(0, -2)
(0, -1)
(56, 0)
(75, 0)
(44, 34)
(76, 40)
(0, -2)
(0, -1)
(55, 0)
(70, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(48, 40)
(72, 80)
(0, -2)
(0, -1)
(48, 0)
(67, 960)
(48, 40)
(77, 160)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(71, 0)
(60, 80)
(69, 0)
(79, 440)
(77, 240)
(0, -1)
(60, 240)
(57, 240)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 80)
(65, 40)
(0, -2)
(0, -1)
(53, 80)
(68, 80)
(0, -2)
(0, -1)
(60, 40)
(58, 40)
(0, -2)
(0, -1)
(51, 80)
(73, 40)
(0, -2)
(0, -1)
(68, 480)
(70, 120)
(44, 20)
(0, -2)
(0, -1)
(54, 0)
(84, 80)
(84, 80)
(77, 80)
(0, -2)
(0, -1)
(61, 80)
(80, 240)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(69, 80)
(75, 16)
(0, -2)
(0, -1)
(72, 0)
(80, 0)
(61, 80)
(72, 80)
(0, -2)
(0, -1)
(59, 20)
(70, 80)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(0, -2)
(60, 240)
(40, 40)
(54, 68)
(0, -1)
(67, 40)
(63, 120)
(0, -2)
(70, 80)
(62, 0)
(0, -1)
(80, 80)
(44, 78)
(0, -2)
(71, 0)
(52, 0)
(71, 0)
(62, 0)
(61, 0)
(68, 0)
(56, 0)
(72, 0)
(61, 0)
(55, 0)
(70, 0)
(51, 0)
(72, 0)
(56, 80)
(58, 80)
(0, -2)
(0, -1)
(41, 0)
(74, 34)
(45, 49)
(0, -2)
(0, -1)
(68, 40)
(69, 40)
(0, -2)
(84, 0)
(0, -1)
(68, 0)
(80, 0)
(58, 0)
(70, 16)
(75, 240)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(44, 40)
(73, 80)
(0, -2)
(0, -1)
(43, 40)
(65, 40)
(0, -2)
(0, -1)
(71, 120)
(75, 80)
(0, -2)
(0, -1)
(75, 480)
(80, 240)
(0, -2)
(0, -1)
(71, 0)
(64, 180)
(46, 41)
(0, -2)
(0, -1)
(44, 0)
(59, 240)
(41, 0)
(61, 0)
(66, 240)
(48, 80)
(73, 80)
(0, -2)
(52, 40)
(53, 40)
(0, -1)
(77, 120)
(75, 405)
(56, 120)
(0, -2)
(0, -1)
(72, 0)
(87, 0)
(68, 40)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 49)
(75, 281)
(0, -2)
(73, 40)
(0, -1)
(68, 0)
(80, 0)
(75, 0)
(89, 289)
(79, 240)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 40)
(81, 245)
(0, -2)
(0, -1)
(62, 80)
(75, 80)
(0, -2)
(0, -1)
(63, 0)
(72, 0)
(60, 80)
(57, 240)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(56, 0)
(73, 0)
(61, 0)
(50, 0)
(55, 0)
(56, 40)
(61, 40)
(76, 289)
(0, -2)
(0, -1)
(80, 80)
(68, 40)
(0, -2)
(0, -1)
(58, 0)
(73, 0)
(61, 0)
(77, 0)
(76, 0)
(0, -1)
(44, 0)
(74, 0)
(71, 0)
(64, 0)
(65, 960)
(63, 180)
(0, -2)
(0, -1)
(74, 0)
(71, 120)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(85, 80)
(0, -2)
(0, -1)
(71, 120)
(64, 120)
(68, 120)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 0)
(63, 0)
(65, 0)
(72, 160)
(70, 80)
(72, 0)
(60, 0)
(51, 0)
(63, 0)
(44, 0)
(52, 80)
(70, 80)
(85, 80)
(75, 120)
(80, 120)
(66, 150)
(63, 120)
(63, 108)
(82, 41)
(73, 720)
(70, 0)
(61, 480)
(74, 34)
(92, 240)
(66, 150)
(78, 480)
(69, 120)
(65, 480)
(65, 60)
(61, 120)
(68, 120)
(68, 60)
(56, 180)
(64, 180)
(61, 432)
(71, 120)
(61, 432)
(61, 180)
(71, 240)
(61, 432)
(65, 180)
(61, 140)
(57, 150)
(59, 120)
(0, -1)
(65, 120)
(46, 20)
(0, -2)
(0, -1)
(59, 240)
(75, 60)
(53, 480)
(0, -2)
(0, -1)
(63, 240)
(58, 120)
(51, 120)
(0, -2)
(0, -1)
(65, 120)
(44, 20)
(49, 240)
(58, 240)
(0, -2)
(0, -1)
(49, 240)
(44, 78)
(58, 240)
(0, -2)
(0, -1)
(60, 120)
(37, 198)
(65, 180)
(79, 200)
(53, 120)
(78, 120)
(32, 80)
(49, 120)
(65, 240)
(37, 540)
(57, 480)
(63, 480)
(61, 432)
(59, 120)
(64, 480)
(68, 120)
(59, 240)
(64, 240)
(73, 960)
(64, 480)
(71, 240)
(57, 150)
(58, 130)
(56, 180)
(61, 120)
(59, 130)
(59, 130)
(61, 120)
(73, 240)
(63, 480)
(61, 432)
(64, 240)
(61, 480)
(59, 120)
(0, -1)
(66, 120)
(69, 120)
(0, -2)
(0, -1)
(75, 120)
(67, 120)
(65, 480)
(0, -2)
(0, -1)
(56, 0)
(68, 0)
(61, 80)
(58, 80)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(0, -2)
(0, -1)
(84, 0)
(70, 0)
(49, 9)
(70, 320)
(0, -2)
(0, -1)
(60, 0)
(75, 80)
(55, 0)
(70, 0)
(51, 0)
(75, 0)
(84, 289)
(73, 289)
(77, 160)
(74, 120)
(73, 240)
(75, 60)
(80, 40)
(59, 130)
(61, 60)
(65, 80)
(57, 150)
(59, 130)
(66, 0)
(0, -2)
(0, -1)
(44, 0)
(68, 0)
(51, 0)
(72, 0)
(44, 80)
(75, 80)
(0, -2)
(0, -1)
(51, 80)
(67, 80)
(0, -2)
(0, -1)
(63, 40)
(80, 23)
(0, -2)
(0, -1)
(39, 23)
(75, 0)
(72, 0)
(58, 80)
(75, 80)
(0, -2)
(79, 240)
(56, 0)
(71, 0)
(53, 0)
(56, 0)
(44, 0)
(51, 0)
(72, 0)
(44, 0)
(60, 0)
(68, 0)
(56, 0)
(70, 0)
(60, 0)
(60, 40)
(56, 80)
(71, 120)
(0, -2)
(0, -1)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(55, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(46, 40)
(60, 80)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(63, 80)
(72, 80)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 80)
(37, 49)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(72, 240)
(48, 0)
(0, -1)
(72, 0)
(51, 80)
(68, 40)
(0, -2)
(0, -1)
(55, 0)
(77, 0)
(32, 80)
(92, 80)
(0, -2)
(0, -1)
(55, 0)
(43, 40)
(65, 0)
(49, 40)
(57, 40)
(0, -2)
(0, -1)
(53, 80)
(64, 120)
(0, -2)
(0, -1)
(65, 80)
(65, 0)
(0, -2)
(0, -1)
(51, 40)
(51, 120)
(0, -2)
(0, -1)
(49, 80)
(63, 240)
(0, -2)
(0, -1)
(68, 120)
(66, 120)
(66, 240)
(0, -2)
(0, -1)
(68, 120)
(58, 240)
(0, -2)
(0, -1)
(71, 120)
(72, 40)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(0, -2)
(0, -1)
(68, 0)
(80, 0)
(71, 120)
(48, 40)
(0, -2)
(0, -1)
(59, 0)
(75, 0)
(72, 0)
(51, 0)
(75, 0)
(65, 0)
(36, 0)
(75, 40)
(55, 0)
(45, 0)
(53, 0)
(64, 0)
(65, 0)
(51, 0)
(72, 0)
(56, 0)
(70, 0)
(51, 0)
(75, 0)
(48, 0)
(57, 80)
(69, 80)
(0, -2)
(0, -1)
(63, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(77, 0)
