iteration: 243000, loss: 1.008851
----
(56, 0)
(70, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 40)
(67, 80)
(0, -2)
(0, -1)
(60, 180)
(67, 80)
(0, -2)
(0, -1)
(57, 40)
(67, 20)
(0, -2)
(0, -1)
(56, 40)
(76, 80)
(0, -2)
(0, -1)
(56, 80)
(75, 40)
(0, -2)
(0, -1)
(41, 0)
(77, 0)
(36, 0)
(40, 0)
(75, 80)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(59, 120)
(64, 40)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(39, 0)
(72, 80)
(60, 80)
(0, -2)
(0, -1)
(69, 0)
(68, 240)
(0, -2)
(0, -1)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(56, 40)
(68, 240)
(0, -2)
(0, -1)
(43, 0)
(50, 0)
(49, 9)
(75, 160)
(0, -2)
(0, -1)
(53, 0)
(73, 0)
(44, 0)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(80, 40)
(0, -2)
(0, -1)
(36, 0)
(75, 240)
(60, 80)
(56, 579)
(0, -2)
(0, -1)
(55, 80)
(68, 80)
(0, -2)
(0, -1)
(52, 0)
(72, 0)
(44, 80)
(60, 80)
(0, -2)
(0, -1)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(57, 80)
(81, 0)
(0, -2)
(0, -1)
(39, 0)
(60, 0)
(70, 360)
(55, 0)
(70, 0)
(60, 0)
(60, 80)
(65, 80)
(0, -2)
(0, -1)
(39, 0)
(79, 226)
(70, 60)
(0, -2)
(0, -1)
(55, 80)
(69, 80)
(0, -2)
(0, -1)
(51, 80)
(72, 40)
(0, -2)
(0, -1)
(60, 0)
(63, 0)
(56, 0)
(72, 0)
(60, 0)
(65, 80)
(46, 80)
(68, 80)
(58, 120)
