iteration: 49500, loss: 8.432684
----
(63, 0)
(49, 184)
(63, 180)
(63, 60)
(63, 120)
(61, 432)
(61, 1500)
(53, 120)
(63, 0)
(44, 198)
(61, 480)
(73, 120)
(44, 0)
(71, 120)
(0, -2)
(71, 360)
(61, 480)
(55, 120)
(56, 80)
(72, 80)
(61, 480)
(63, 480)
(71, 120)
(48, 0)
(61, 1440)
(56, 2880)
(73, 120)
(54, 1920)
(58, 1296)
(71, 180)
(65, 120)
(66, 120)
(72, 56)
(77, 38)
(63, 180)
(65, 960)
(0, -2)
(66, 240)
(63, 180)
(71, 360)
(49, 184)
(76, 240)
(57, 40)
(64, 0)
(50, 0)
(63, 40)
(80, 285)
(64, 180)
(63, 180)
(0, -2)
(63, 180)
(63, 40)
(63, 180)
(69, 180)
(64, 360)
(79, 280)
(61, 480)
(61, 432)
(56, 18)
(55, 240)
(51, 40)
(61, 60)
(61, 480)
(71, 360)
(69, 40)
(66, 1440)
(72, 120)
(61, 432)
(63, 180)
(68, 40)
(63, 180)
(61, 432)
(45, 37)
(48, 80)
(80, 120)
(61, 80)
(71, 120)
(56, 30)
(0, -1)
(61, 432)
(63, 180)
(62, 480)
(61, 480)
(61, 432)
(64, 120)
(61, 432)
(63, 180)
(64, 480)
(0, -1)
(71, 360)
(0, -1)
(90, 200)
(63, 180)
(40, 240)
(54, 2880)
(61, 432)
(61, 0)
(0, -2)
(73, 1440)
(61, 0)
(65, 120)
(63, 40)
(63, 180)
(61, 432)
(63, 240)
(63, 60)
(70, 120)
(54, 1920)
(0, -1)
(49, 40)
(63, 180)
(71, 360)
(80, 120)
(75, 240)
(70, 72)
(44, 424)
(70, 80)
(80, 0)
(54, 2880)
(71, 40)
(0, -1)
(48, 40)
(63, 180)
(40, 240)
(51, 0)
(56, 80)
(0, -1)
(61, 432)
(0, -1)
(64, 120)
(54, 2880)
(71, 180)
(67, 40)
(61, 432)
(48, 40)
(63, 1500)
(64, 360)
(64, 480)
(68, 240)
(39, 74)
(65, 480)
(79, 160)
(58, 240)
(52, 0)
(68, 80)
(39, 38)
(63, 180)
(79, 160)
(63, 180)
(44, 24)
(48, 20)
(64, 130)
(65, 180)
(48, 37)
(63, 180)
(68, 0)
(58, 1296)
(66, 360)
(68, 320)
(64, 240)
(60, 0)
(63, 38)
(0, -2)
(51, 80)
(56, 1440)
(61, 432)
(0, -1)
(55, 80)
(80, 120)
(39, 80)
(45, 49)
(59, 240)
(68, 120)
(61, 432)
(73, 0)
(61, 432)
(70, 80)
(0, -2)
(73, 1440)
(73, 80)
(70, 1440)
(47, 0)
(52, 240)
(61, 432)
(66, 240)
(61, 432)
(0, -2)
(64, 0)
(70, 120)
(61, 432)
(75, 80)
(61, 432)
(50, 0)
(0, -2)
(61, 480)
(67, 240)
(63, 0)
(70, 240)
(0, -2)
(39, 0)
(49, 240)
(75, 480)
(59, 120)
(61, 432)
(80, 480)
(63, 1500)
(61, 240)
(61, 432)
(59, 240)
(61, 432)
(72, 240)
(71, 360)
(63, 180)
(53, 120)
(63, 180)
(71, 360)
(57, 80)
(61, 432)
(72, 0)
(64, 480)
(65, 0)
(75, 240)
(0, -1)
(66, 960)
(63, 180)
(64, 180)
(63, 720)
(85, 240)
(0, -1)
(61, 0)
(77, 248)
(66, 60)
(61, 480)
(57, 80)
(65, 120)
(61, 432)
(61, 480)
(54, 720)
(71, 120)
(56, 120)
(63, 180)
(63, 240)
(51, 0)
(61, 432)
(74, 274)
(73, 120)
(0, -1)
(52, 0)
(64, 240)
(64, 120)
(0, -1)
(61, 216)
(63, 180)
(56, 80)
(61, 120)
(71, 360)
(61, 480)
(68, 120)
(75, 80)
(71, 360)
(0, -1)
(61, 80)
(63, 180)
(36, 0)
(75, 480)
(63, 0)
(53, 0)
(61, 432)
(58, 480)
(44, 120)
(54, 2880)
(55, 40)
(70, 120)
(61, 216)
(64, 360)
(68, 960)
(61, 480)
(70, 960)
(52, 0)
(0, -2)
(61, 480)
(51, 40)
(66, 120)
(61, 432)
(68, 120)
(52, 80)
(61, 1440)
(64, 480)
(70, 180)
(61, 432)
(63, 180)
(57, 140)
(63, 40)
(64, 240)
(60, 40)
(71, 360)
(63, 180)
(75, 240)
(64, 120)
(63, 40)
(74, 120)
(59, 300)
(63, 180)
(75, 80)
(0, -1)
(56, 60)
(63, 180)
(40, 240)
(0, -1)
(61, 432)
(64, 360)
(51, 1440)
(0, -1)
(75, 240)
(0, -1)
(71, 360)
(0, -1)
(64, 240)
(65, 120)
(76, 240)
(70, 120)
(44, 0)
(61, 480)
(71, 180)
(61, 480)
(51, 0)
(47, 400)
(66, 120)
(63, 60)
(75, 240)
(75, 0)
(71, 180)
(63, 180)
(70, 180)
(63, 180)
(51, 40)
(55, 140)
(71, 180)
(58, 120)
(75, 80)
(66, 120)
(59, 130)
(0, -2)
(71, 180)
