iteration: 16000, loss: 1.821533
----
(0, -2)
(0, -1)
(56, 40)
(72, 80)
(0, -2)
(0, -1)
(73, 480)
(65, 40)
(0, -2)
(0, -1)
(51, 40)
(75, 120)
(0, -2)
(0, -1)
(61, 80)
(64, 180)
(0, -2)
(0, -1)
(53, 40)
(76, 80)
(0, -2)
(0, -1)
(51, 40)
(63, 40)
(0, -2)
(0, -1)
(53, 80)
(63, 80)
(0, -2)
(0, -1)
(51, 40)
(63, 120)
(0, -2)
(0, -1)
(56, 40)
(65, 80)
(0, -2)
(0, -1)
(36, 0)
(76, 0)
(0, -2)
(0, -1)
(60, 0)
(75, 405)
(0, -2)
(0, -1)
(57, 0)
(68, 80)
(0, -2)
(0, -1)
(56, 0)
(65, 0)
(73, 150)
(64, 40)
(0, -2)
(0, -1)
(56, 40)
(72, 80)
(0, -2)
(0, -1)
(44, 80)
(75, 405)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 40)
(65, 40)
(0, -2)
(0, -1)
(43, 80)
(81, 245)
(0, -2)
(0, -1)
(70, 480)
(74, 354)
(0, -2)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(73, 0)
(68, 40)
(0, -2)
(0, -1)
(51, 20)
(80, 480)
(0, -2)
(72, 56)
(46, 0)
(0, -1)
(55, 40)
(51, 120)
(0, -2)
(0, -1)
(70, 960)
(68, 0)
(60, 40)
(71, 0)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(61, 80)
(80, 40)
(0, -2)
(0, -1)
(61, 80)
(81, 80)
(0, -2)
(0, -1)
(49, 80)
(58, 2880)
(0, -2)
(0, -1)
(65, 120)
(73, 80)
(0, -2)
(73, 240)
(0, -1)
(71, 120)
(58, 120)
(82, 41)
(0, -2)
(0, -1)
(55, 0)
(78, 480)
(51, 0)
(75, 480)
(49, 40)
(0, -1)
(39, 0)
(63, 0)
(0, -2)
(0, -1)
(68, 40)
(79, 80)
(0, -2)
(0, -1)
(55, 80)
(67, 20)
(0, -2)
(0, -1)
(44, 80)
(65, 40)
(0, -2)
(0, -1)
(53, 80)
(69, 480)
(0, -2)
(0, -1)
(39, 20)
(77, 160)
(0, -2)
(0, -1)
(50, 0)
(75, 0)
(64, 40)
(68, 40)
(0, -2)
(0, -1)
(55, 0)
(75, 40)
(0, -2)
(0, -1)
(44, 40)
(75, 120)
(48, 20)
(68, 40)
(0, -2)
(0, -1)
(49, 162)
(54, 720)
(0, -2)
(0, -1)
(50, 0)
(59, 240)
(39, 74)
(71, 0)
(45, 37)
(80, 200)
(0, -2)
(0, -1)
(55, 40)
(80, 213)
(0, -2)
(0, -1)
(61, 80)
(80, 213)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(63, 40)
(80, 438)
(0, -2)
(0, -1)
(73, 80)
(79, 280)
(0, -2)
(0, -1)
(44, 45)
(58, 40)
(0, -2)
(0, -1)
(49, 480)
(70, 120)
(0, -2)
(0, -1)
(49, 80)
(65, 40)
(0, -2)
(0, -1)
(63, 38)
(84, 394)
(0, -2)
(0, -1)
(51, 0)
(64, 120)
(59, 120)
(71, 0)
(0, -2)
(0, -1)
(56, 80)
(0, -1)
(0, -2)
(65, 40)
(64, 0)
(0, -1)
(65, 80)
(75, 120)
(0, -2)
(0, -1)
(62, 80)
(71, 120)
(0, -2)
(0, -1)
(50, 40)
(75, 120)
(63, 120)
(79, 96)
(70, 720)
(0, -1)
(63, 240)
(82, 109)
(0, -2)
(0, -1)
(44, 80)
(72, 480)
(0, -2)
(0, -1)
(49, 80)
(65, 40)
(0, -2)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(53, 80)
(84, 394)
(0, -2)
(0, -1)
(62, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 40)
(63, 40)
(0, -2)
(0, -1)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(44, 80)
