iteration: 151500, loss: 1.000931
----
(44, 24)
(0, -2)
(0, -1)
(55, 80)
(73, 80)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 80)
(58, 120)
(0, -2)
(0, -1)
(53, 80)
(65, 40)
(0, -2)
(0, -1)
(44, 80)
(75, 240)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(72, 0)
(70, 240)
(60, 0)
(64, 0)
(32, 0)
(51, 0)
(72, 0)
(55, 0)
(73, 0)
(61, 0)
(63, 0)
(56, 0)
(68, 0)
(51, 0)
(72, 0)
(72, 0)
(51, 0)
(62, 0)
(55, 0)
(68, 0)
(67, 0)
(39, 0)
(80, 0)
(82, 41)
(65, 0)
(53, 0)
(39, 16)
(72, 80)
(79, 80)
(58, 0)
(51, 0)
(72, 0)
(56, 0)
(68, 0)
(63, 40)
(72, 40)
(0, -2)
(0, -1)
(58, 0)
(73, 0)
(61, 0)
(72, 0)
(58, 0)
(41, 0)
(44, 215)
(65, 180)
(0, -2)
(0, -1)
(44, 0)
(73, 0)
(72, 78)
(84, 200)
(0, -2)
(0, -1)
(39, 0)
(63, 0)
(69, 40)
(73, 360)
(0, -2)
(0, -1)
(56, 0)
(73, 0)
(60, 80)
(72, 40)
(0, -2)
(0, -1)
(60, 0)
(77, 0)
(58, 0)
(80, 0)
(61, 0)
(64, 0)
(39, 0)
(73, 0)
(65, 0)
(32, 0)
(72, 80)
(71, 120)
(0, -2)
(0, -1)
(67, 0)
(68, 0)
(48, 0)
(75, 0)
(62, 0)
(75, 0)
(46, 63)
(53, 0)
(48, 0)
(37, 34)
(50, 0)
(60, 0)
(69, 0)
(48, 0)
(60, 0)
(61, 40)
(63, 80)
(75, 80)
(0, -2)
(0, -1)
(61, 0)
(63, 0)
(56, 0)
(68, 0)
(52, 0)
(64, 80)
(72, 80)
(84, 197)
(48, 49)
(78, 240)
(0, -1)
(73, 960)
(61, 480)
(63, 180)
(70, 360)
(75, 720)
(64, 120)
(85, 240)
(59, 130)
(49, 64)
(61, 120)
(64, 1440)
(64, 180)
(56, 140)
(58, 150)
(63, 180)
(64, 120)
(80, 40)
(69, 120)
(66, 120)
(65, 480)
(69, 120)
(0, -1)
(72, 108)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(84, 80)
(0, -2)
(0, -1)
(71, 180)
(68, 120)
(58, 240)
(0, -2)
(0, -1)
(51, 120)
(67, 40)
(0, -2)
(70, 80)
(0, -1)
(65, 120)
(44, 198)
(0, -2)
(60, 240)
(60, 480)
(0, -1)
(69, 360)
(59, 120)
(66, 0)
(0, -2)
(0, -1)
(49, 7)
(68, 120)
(51, 120)
(0, -2)
(0, -1)
(49, 160)
(61, 120)
(73, 480)
(0, -2)
(0, -1)
(71, 120)
(61, 120)
(65, 480)
(0, -2)
(0, -1)
(67, 40)
(66, 120)
(68, 480)
(0, -2)
(0, -1)
(65, 480)
(71, 120)
(0, -2)
(0, -1)
(57, 40)
(57, 80)
(0, -2)
(0, -1)
(49, 240)
(60, 120)
(0, -2)
(0, -1)
(71, 120)
(80, 350)
(0, -2)
(0, -1)
(71, 120)
(75, 240)
(0, -2)
(0, -1)
(51, 80)
(71, 240)
(0, -2)
(0, -1)
(80, 120)
(71, 120)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(56, 120)
(0, -2)
(0, -1)
(51, 80)
(41, 16)
(0, -2)
(0, -1)
(67, 40)
(77, 40)
(0, -2)
(0, -1)
(44, 80)
(60, 80)
(0, -2)
(0, -1)
(75, 80)
(80, 40)
(0, -2)
(0, -1)
(39, 0)
(73, 0)
(49, 80)
(80, 480)
(0, -2)
(0, -1)
(55, 80)
(75, 80)
(0, -2)
(0, -1)
(39, 0)
(63, 0)
(58, 0)
(63, 40)
(45, 49)
(79, 40)
(66, 1440)
(66, 240)
(75, 60)
(65, 80)
(58, 40)
(64, 240)
(63, 180)
(75, 120)
(61, 432)
(64, 240)
(66, 960)
(68, 960)
(66, 960)
(61, 140)
(59, 120)
(61, 140)
(37, 540)
(64, 130)
(79, 96)
(63, 180)
(75, 120)
(64, 120)
(60, 120)
(68, 60)
(69, 120)
(75, 120)
(68, 60)
(64, 120)
(66, 720)
(75, 120)
(65, 480)
(61, 60)
(70, 60)
(80, 120)
(62, 40)
(83, 240)
(65, 480)
(56, 140)
(65, 360)
(65, 480)
(71, 1440)
(61, 140)
(51, 1200)
(68, 60)
(61, 120)
(61, 480)
(63, 130)
(56, 180)
(68, 60)
(69, 120)
(87, 40)
(56, 180)
(73, 120)
(63, 180)
(62, 180)
(65, 120)
(0, -1)
(61, 720)
(63, 120)
(0, -2)
(0, -1)
(65, 120)
(68, 240)
(0, -2)
(0, -1)
(63, 120)
(70, 120)
(39, 38)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(61, 120)
(0, -2)
(0, -1)
(56, 40)
(80, 240)
(0, -2)
(0, -1)
(55, 80)
(64, 120)
(0, -2)
(0, -1)
(68, 40)
(87, 80)
(0, -2)
(0, -1)
(44, 0)
(60, 0)
(68, 0)
(56, 0)
(68, 0)
(63, 0)
(60, 0)
(84, 0)
(67, 0)
(72, 16)
(60, 0)
(57, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(43, 32)
(72, 80)
(68, 40)
(0, -2)
(0, -1)
(56, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 80)
(75, 281)
(0, -2)
(0, -1)
(51, 0)
(74, 0)
(55, 0)
(73, 0)
(73, 0)
(63, 80)
(77, 160)
(69, 80)
(58, 130)
(73, 720)
(60, 240)
(60, 40)
(37, 540)
(0, -1)
(61, 0)
(76, 0)
(61, 120)
(72, 40)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(48, 38)
(57, 80)
(0, -2)
(0, -1)
(51, 0)
(70, 0)
(55, 0)
(72, 200)
(48, 0)
(53, 1440)
(72, 80)
(37, 0)
(0, -2)
(0, -1)
(58, 240)
(63, 80)
(61, 120)
(60, 120)
(61, 40)
(60, 120)
(0, -2)
(0, -1)
(71, 120)
(58, 40)
(0, -2)
(0, -1)
(62, 960)
(71, 120)
(0, -2)
(0, -1)
(71, 120)
(64, 240)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(66, 240)
(63, 360)
(0, -2)
(0, -1)
(56, 40)
(68, 80)
(0, -2)
(0, -1)
(51, 40)
(68, 40)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 40)
(63, 40)
(0, -2)
(0, -1)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(68, 40)
(70, 80)
(0, -2)
(0, -1)
(44, 0)
(80, 0)
(63, 80)
(72, 108)
(0, -2)
(0, -1)
(57, 40)
(79, 280)
(0, -2)
(65, 80)
(39, 16)
(0, -1)
(37, 198)
(44, 24)
(61, 40)
(0, -2)
(0, -1)
(67, 40)
(67, 40)
(0, -2)
(0, -1)
(39, 0)
(72, 0)
(57, 0)
(78, 0)
(50, 0)
(57, 0)
(58, 0)
(52, 0)
(64, 0)
(64, 0)
(68, 0)
(72, 0)
(65, 0)
(53, 0)
(67, 40)
(77, 40)
(76, 289)
(0, -2)
(0, -1)
(55, 0)
(70, 0)
(63, 80)
(79, 280)
(0, -2)
(0, -1)
(75, 80)
(68, 80)
(0, -2)
(0, -1)
(44, 34)
(75, 88)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(48, 40)
(65, 40)
(0, -2)
(0, -1)
(58, 80)
(72, 80)
(0, -2)
(0, -1)
(52, 0)
(65, 40)
(46, 0)
(67, 120)
(79, 200)
(61, 140)
(0, -1)
(75, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(72, 80)
(0, -2)
(0, -1)
(60, 80)
(58, 80)
(0, -2)
(0, -1)
(56, 80)
(71, 120)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(48, 120)
(76, 40)
(0, -2)
(0, -1)
(44, 0)
(78, 1440)
(68, 40)
(77, 160)
(0, -2)
(0, -1)
(39, 0)
(73, 0)
(61, 40)
(73, 289)
(0, -2)
(0, -1)
(48, 40)
(67, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(61, 80)
(68, 120)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 0)
(75, 0)
(48, 0)
(70, 60)
(69, 80)
(84, 289)
(0, -2)
(0, -1)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
