iteration: 387000, loss: 3.003829
----
(59, 130)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 0)
(64, 0)
(64, 480)
(70, 80)
(84, 289)
(0, -2)
(0, -1)
(73, 360)
(70, 0)
(56, 0)
(71, 0)
(53, 0)
(72, 0)
(56, 40)
(73, 40)
(0, -2)
(0, -1)
(63, 0)
(73, 0)
(44, 40)
(68, 40)
(0, -2)
(70, 80)
(51, 40)
(73, 80)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(61, 120)
(0, -1)
(68, 0)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(56, 0)
(75, 0)
(59, 120)
(63, 80)
(0, -2)
(0, -1)
(56, 0)
(68, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(69, 0)
(72, 40)
(60, 80)
(0, -2)
(0, -1)
(68, 0)
(68, 120)
(76, 38)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(60, 0)
(77, 0)
(46, 0)
(56, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(51, 0)
(72, 0)
(46, 38)
(73, 0)
(71, 180)
(57, 0)
(58, 130)
(65, 80)
(72, 80)
(0, -2)
(0, -1)
(56, 40)
(75, 40)
(0, -2)
(0, -1)
(75, 80)
(60, 0)
(65, 960)
(89, 289)
(75, 240)
(66, 720)
(57, 0)
(63, 180)
(66, 360)
(64, 240)
(0, -1)
(56, 140)
(61, 120)
(51, 1440)
(0, -2)
(0, -1)
(68, 120)
(68, 120)
(63, 120)
(0, -2)
(0, -1)
(70, 0)
(87, 0)
(43, 120)
(0, -2)
(0, -1)
(65, 120)
(68, 120)
(0, -2)
(53, 120)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(72, 480)
(0, -1)
(75, 0)
(58, 80)
(63, 120)
(0, -2)
(0, -1)
(57, 0)
(68, 0)
(39, 49)
(68, 80)
(0, -2)
(0, -1)
(55, 40)
(75, 80)
(0, -2)
(0, -1)
(61, 0)
(72, 0)
(48, 40)
(82, 184)
(0, -2)
(0, -1)
(39, 0)
(66, 360)
(44, 0)
(59, 130)
(70, 80)
(84, 289)
(0, -2)
(0, -1)
(44, 0)
(80, 0)
(72, 0)
(57, 0)
(57, 80)
(80, 40)
(0, -2)
(72, 80)
(51, 80)
(0, -1)
(56, 40)
(41, 28)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(63, 0)
(49, 0)
(61, 80)
(92, 80)
(0, -2)
(0, -1)
(53, 0)
(72, 0)
(56, 0)
(61, 0)
(60, 0)
(77, 0)
(64, 0)
(67, 0)
(51, 0)
(70, 0)
(56, 0)
(73, 0)
(60, 0)
(46, 0)
(56, 0)
(73, 0)
(61, 0)
(65, 0)
(67, 0)
(51, 0)
(68, 0)
(56, 0)
(70, 0)
(51, 0)
(68, 0)
(56, 40)
(58, 80)
(0, -2)
(0, -1)
(39, 0)
(63, 0)
(44, 0)
(67, 0)
(73, 240)
(60, 120)
(0, -2)
(0, -1)
(71, 120)
(73, 0)
(65, 0)
(92, 80)
(49, 9)
(65, 0)
(68, 0)
(51, 0)
(70, 0)
(73, 480)
(53, 0)
(70, 0)
(32, 0)
(51, 0)
(72, 0)
(56, 0)
(68, 0)
(53, 0)
(73, 0)
(80, 0)
(61, 40)
(77, 80)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(55, 0)
(77, 0)
(62, 40)
(56, 0)
(68, 0)
(51, 0)
(51, 40)
(63, 80)
(76, 289)
(0, -2)
(0, -1)
(51, 80)
(0, -1)
(69, 120)
(79, 280)
(0, -2)
(0, -1)
(58, 720)
(72, 80)
(0, -2)
(0, -1)
(75, 0)
(60, 80)
(59, 120)
(0, -2)
(61, 180)
(59, 130)
(0, -1)
(80, 80)
(66, 120)
(0, -2)
(37, 7)
(75, 480)
(0, -1)
(61, 480)
(61, 120)
(61, 300)
(0, -2)
(66, 240)
(0, -1)
(49, 120)
(59, 240)
(0, -2)
(0, -1)
(68, 480)
(73, 80)
(0, -2)
(0, -1)
(53, 120)
(75, 405)
(0, -2)
(0, -1)
(49, 7)
(68, 240)
(0, -2)
(61, 60)
(51, 120)
(0, -1)
(60, 0)
(32, 0)
(54, 480)
(68, 40)
(0, -2)
(56, 180)
(54, 0)
(0, -1)
(62, 40)
(65, 40)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(44, 24)
(76, 38)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(60, 80)
(73, 80)
(0, -2)
(0, -1)
(61, 80)
(72, 40)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(57, 0)
(80, 213)
(64, 0)
(53, 0)
(68, 0)
(43, 0)
(61, 0)
(64, 0)
(55, 0)
(51, 0)
(68, 0)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(68, 40)
(65, 40)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(44, 40)
(72, 108)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(60, 80)
(72, 40)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(49, 80)
(72, 120)
(39, 85)
(0, -2)
(0, -1)
(75, 0)
(84, 40)
(69, 0)
(0, -2)
(58, 150)
(0, -1)
(75, 80)
(71, 120)
(0, -2)
(0, -1)
(80, 118)
(72, 120)
(54, 240)
(0, -2)
(0, -1)
(44, 0)
(51, 0)
(68, 0)
(75, 0)
(60, 80)
(47, 37)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(61, 80)
(62, 40)
(0, -2)
(0, -1)
(61, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 40)
(73, 40)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(43, 0)
(67, 80)
(63, 960)
(84, 80)
(0, -2)
(0, -1)
(71, 120)
(58, 120)
(62, 120)
(69, 120)
(70, 120)
(59, 120)
(72, 78)
(64, 40)
(66, 960)
(72, 80)
(58, 180)
(58, 240)
(49, 240)
(58, 150)
(66, 960)
(61, 120)
(54, 480)
(78, 1440)
(66, 120)
(61, 432)
(64, 130)
(61, 120)
(62, 40)
(64, 130)
(58, 120)
(78, 0)
(64, 120)
(63, 180)
(68, 360)
(0, -1)
(63, 120)
(59, 80)
(0, -2)
(0, -1)
(71, 120)
(75, 240)
(61, 120)
(0, -2)
(0, -1)
(71, 120)
(71, 120)
(66, 120)
(0, -2)
(0, -1)
(56, 80)
(71, 120)
(0, -2)
(0, -1)
(69, 0)
(64, 180)
(63, 180)
(0, -2)
(0, -1)
(71, 120)
(71, 120)
(0, -2)
(0, -1)
(68, 80)
(68, 120)
(0, -2)
(0, -1)
(76, 289)
(63, 0)
(0, -2)
(0, -1)
(53, 0)
(69, 80)
(62, 0)
(57, 80)
(48, 40)
(0, -2)
(0, -1)
(44, 40)
(60, 80)
(0, -2)
(0, -1)
(80, 0)
(76, 40)
(0, -2)
(0, -1)
(65, 120)
(69, 0)
(0, -2)
(0, -1)
(56, 140)
(63, 40)
(0, -2)
(0, -1)
(68, 120)
(48, 40)
(0, -2)
(0, -1)
(71, 120)
(71, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(65, 80)
(0, -1)
(51, 40)
(44, 48)
(0, -2)
(65, 40)
(56, 240)
(0, -1)
(61, 480)
(41, 0)
(63, 120)
(0, -2)
(0, -1)
(61, 0)
(68, 0)
(56, 0)
(74, 0)
(64, 40)
(59, 240)
(40, 20)
(62, 0)
(59, 130)
(73, 1440)
(61, 432)
(66, 960)
(63, 180)
(63, 180)
(0, -1)
(67, 120)
(54, 480)
(0, -2)
(72, 40)
(67, 240)
(37, 540)
(0, -1)
(82, 120)
(66, 720)
(0, -2)
(66, 150)
(49, 240)
(0, -1)
(73, 0)
(73, 720)
(68, 120)
(0, -2)
(65, 60)
(58, 150)
(0, -1)
(46, 80)
(58, 120)
(58, 480)
(0, -2)
(58, 130)
(51, 120)
(0, -1)
(65, 0)
(39, 80)
(84, 80)
(0, -2)
(0, -1)
(73, 480)
(59, 80)
(0, -2)
(71, 360)
(0, -1)
(62, 0)
(62, 720)
(39, 10)
(0, -2)
(0, -1)
(39, 0)
(73, 0)
(71, 0)
(63, 80)
(0, -2)
(0, -1)
(89, 80)
(65, 40)
(0, -2)
(0, -1)
(53, 0)
(87, 0)
(78, 0)
(67, 0)
(32, 0)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(80, 0)
(0, -2)
(72, 223)
(65, 180)
(72, 80)
(36, 0)
(81, 240)
(71, 240)
(64, 240)
(61, 720)
(79, 96)
(44, 85)
(0, -1)
(71, 120)
(69, 120)
(0, -2)
(0, -1)
(59, 240)
(66, 120)
(56, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(61, 120)
(0, -2)
(0, -1)
(71, 120)
(73, 0)
(65, 20)
(0, -2)
(55, 140)
(71, 120)
(0, -1)
(80, 240)
(61, 120)
(0, -2)
(0, -1)
(66, 240)
(63, 60)
(0, -2)
(0, -1)
(49, 240)
(54, 120)
(58, 240)
(0, -2)
(0, -1)
(63, 720)
(44, 48)
(58, 240)
(0, -2)
(0, -1)
(49, 120)
(61, 120)
(66, 720)
(0, -2)
(0, -1)
(66, 120)
(56, 120)
(58, 240)
(0, -2)
(0, -1)
(49, 240)
(61, 120)
(61, 240)
(0, -2)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(56, 240)
(0, -1)
(49, 120)
(44, 140)
(0, -2)
(56, 240)
(0, -1)
(66, 120)
(44, 160)
(0, -2)
(0, -1)
(80, 120)
(73, 0)
(0, -2)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(0, -1)
(72, 0)
(80, 0)
(62, 0)
(65, 80)
(52, 240)
(63, 60)
(63, 60)
(80, 120)
(49, 155)
(0, -1)
(71, 120)
(71, 240)
(0, -2)
(60, 40)
(0, -1)
(65, 180)
(68, 40)
(0, -2)
(0, -1)
(73, 240)
(67, 20)
(59, 120)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(48, 120)
(75, 120)
(68, 120)
(85, 80)
(59, 120)
(0, -1)
(61, 480)
(58, 240)
(0, -2)
(63, 180)
(63, 130)
(54, 120)
(59, 120)
(73, 120)
(0, -1)
(61, 480)
(59, 120)
(0, -2)
(0, -2)
(0, -1)
(43, 80)
(67, 120)
(0, -2)
(67, 240)
