iteration: 348500, loss: 1.923604
----
(75, 0)
(60, 40)
(63, 80)
(0, -2)
(0, -1)
(58, 0)
(77, 0)
(49, 80)
(80, 400)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 40)
(72, 40)
(0, -2)
(0, -1)
(49, 64)
(87, 80)
(0, -2)
(0, -1)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(39, 49)
(68, 40)
(0, -2)
(0, -1)
(39, 0)
(63, 0)
(61, 80)
(64, 80)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(52, 0)
(67, 40)
(70, 80)
(0, -2)
(0, -2)
(0, -1)
(60, 80)
(56, 80)
(0, -2)
(68, 40)
(0, -1)
(75, 0)
(85, 80)
(0, -2)
(68, 240)
(64, 240)
(73, 240)
(0, -1)
(72, 80)
(75, 240)
(0, -2)
(70, 120)
(60, 60)
(72, 240)
(61, 480)
(0, -1)
(73, 120)
(60, 120)
(0, -2)
(0, -1)
(71, 120)
(69, 120)
(70, 60)
(55, 140)
(68, 120)
(56, 140)
(67, 120)
(80, 288)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(63, 120)
(0, -2)
(0, -1)
(65, 180)
(71, 120)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(54, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(71, 120)
(65, 960)
(0, -2)
(0, -1)
(71, 120)
(70, 120)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(56, 180)
(66, 180)
(0, -1)
(68, 0)
(66, 120)
(55, 16)
(0, -2)
(70, 80)
(0, -1)
(75, 80)
(66, 720)
(0, -2)
(0, -1)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(58, 0)
(51, 0)
(71, 0)
(84, 0)
(70, 0)
(51, 0)
(75, 0)
(44, 0)
(63, 0)
(44, 0)
(75, 0)
(47, 40)
(34, 0)
(80, 40)
(76, 37)
(72, 40)
(52, 240)
(0, -1)
(66, 120)
(68, 240)
(0, -2)
(0, -1)
(44, 34)
(87, 0)
(0, -2)
(65, 80)
(0, -1)
(71, 120)
(44, 20)
(0, -2)
(57, 150)
(0, -1)
(61, 120)
(66, 40)
(0, -2)
(65, 240)
(0, -1)
(49, 120)
(51, 40)
(0, -2)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(0, -1)
(49, 240)
(63, 240)
(0, -2)
(64, 120)
(0, -1)
(78, 240)
(56, 120)
(60, 240)
(0, -2)
(72, 80)
(40, 1440)
(0, -1)
(55, 80)
(61, 80)
(0, -2)
(85, 80)
(0, -1)
(75, 0)
(72, 80)
(84, 289)
(0, -2)
(72, 40)
(0, -1)
(60, 0)
(67, 480)
(58, 0)
(69, 0)
(48, 80)
(76, 174)
(46, 40)
(51, 16)
(63, 60)
(56, 127)
(0, -1)
(69, 360)
(71, 120)
(0, -2)
(0, -1)
(68, 120)
(71, 120)
(56, 240)
(0, -2)
(0, -1)
(65, 120)
(71, 120)
(0, -2)
(72, 240)
