iteration: 369500, loss: 3.015924
----
(34, 0)
(75, 40)
(68, 1440)
(79, 96)
(0, -2)
(0, -1)
(55, 40)
(67, 120)
(0, -2)
(0, -1)
(68, 0)
(80, 0)
(75, 0)
(84, 0)
(68, 0)
(72, 0)
(63, 0)
(39, 16)
(57, 80)
(0, -2)
(0, -1)
(44, 80)
(67, 80)
(0, -2)
(56, 0)
(71, 0)
(60, 0)
(62, 0)
(44, 24)
(63, 40)
(0, -2)
(0, -1)
(53, 0)
(65, 40)
(55, 0)
(77, 0)
(79, 200)
(53, 0)
(57, 0)
(69, 0)
(51, 0)
(70, 0)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(80, 80)
(67, 40)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 40)
(75, 40)
(0, -2)
(0, -1)
(51, 80)
(73, 40)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 6)
(75, 480)
(0, -2)
(46, 63)
(0, -1)
(39, 0)
(68, 0)
(77, 0)
(54, 40)
(71, 120)
(0, -2)
(0, -1)
(51, 0)
(70, 0)
(56, 40)
(80, 240)
(0, -2)
(0, -1)
(51, 80)
(67, 80)
(0, -2)
(0, -1)
(44, 40)
(51, 32)
(0, -2)
(0, -1)
(72, 0)
(57, 0)
(51, 80)
(92, 80)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(57, 80)
(72, 200)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(55, 0)
(72, 0)
(51, 0)
(75, 0)
(67, 0)
(73, 0)
(69, 240)
(44, 0)
(41, 0)
(49, 41)
(64, 0)
(48, 49)
(63, 40)
(46, 40)
(0, -2)
(0, -1)
(53, 0)
(70, 0)
(44, 27)
(73, 278)
(0, -2)
(0, -1)
(50, 40)
(58, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(44, 80)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(0, -1)
(75, 0)
(61, 80)
(63, 80)
(0, -2)
(77, 160)
(55, 0)
(69, 0)
(60, 0)
(61, 0)
(58, 0)
(53, 80)
(52, 0)
(56, 0)
(67, 0)
(51, 0)
(72, 0)
(39, 0)
(68, 0)
(76, 0)
(68, 40)
(65, 0)
(67, 0)
(51, 0)
(72, 0)
(56, 80)
(68, 80)
(84, 80)
(0, -2)
(0, -1)
(68, 0)
(80, 0)
(75, 0)
(84, 0)
(68, 0)
(80, 0)
(51, 0)
(72, 0)
(84, 0)
(51, 80)
(75, 80)
(0, -2)
(72, 40)
(0, -1)
(73, 0)
(61, 80)
(77, 80)
(0, -2)
(0, -1)
(51, 40)
(70, 80)
(0, -2)
(0, -1)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 0)
(68, 40)
(82, 41)
(75, 240)
(0, -2)
(0, -1)
(63, 40)
(77, 40)
(0, -2)
(0, -1)
(70, 0)
(63, 0)
(32, 48)
(80, 400)
(0, -2)
(0, -1)
(44, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 80)
(73, 80)
(0, -2)
(0, -1)
(68, 40)
(73, 40)
(0, -2)
(0, -1)
(48, 40)
(73, 80)
(0, -2)
(0, -1)
(67, 120)
(46, 63)
(0, -2)
(56, 127)
(65, 40)
(0, -1)
(63, 120)
(71, 120)
(0, -2)
(0, -1)
(66, 240)
(64, 240)
(54, 240)
(64, 240)
(74, 240)
(52, 240)
(73, 1440)
(82, 120)
(66, 150)
(64, 960)
(59, 120)
(74, 40)
(68, 120)
(59, 240)
(100, 240)
(48, 120)
(59, 120)
(73, 120)
(61, 60)
(64, 240)
(63, 720)
(68, 120)
(64, 240)
(63, 180)
(64, 120)
(75, 240)
(68, 60)
(60, 240)
(65, 480)
(61, 60)
(57, 150)
(65, 120)
(59, 120)
(56, 140)
(69, 120)
(64, 120)
(61, 120)
(66, 150)
(46, 0)
(0, -1)
(56, 0)
(75, 0)
(63, 0)
(44, 20)
(64, 120)
(0, -2)
(0, -1)
(44, 0)
(87, 0)
(63, 80)
(72, 40)
(0, -2)
(0, -1)
(56, 80)
(72, 80)
(0, -2)
(0, -1)
(53, 0)
(75, 0)
(39, 38)
(64, 40)
(0, -2)
(51, 40)
(0, -1)
(51, 40)
(46, 38)
(52, 0)
(0, -2)
(0, -1)
(51, 80)
