iteration: 297500, loss: 0.968411
----
(57, 40)
(80, 80)
(0, -2)
(0, -1)
(53, 0)
(72, 0)
(48, 34)
(75, 40)
(0, -2)
(0, -1)
(61, 80)
(72, 80)
(0, -2)
(0, -1)
(61, 0)
(63, 0)
(55, 0)
(71, 0)
(70, 180)
(58, 150)
(0, -2)
(0, -1)
(39, 0)
(71, 120)
(52, 0)
(67, 0)
(59, 240)
(51, 0)
(72, 0)
(80, 480)
(80, 23)
(78, 40)
(57, 0)
(61, 60)
(68, 40)
(65, 40)
(0, -2)
(0, -1)
(55, 80)
(37, 120)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(44, 80)
(77, 0)
(0, -2)
(0, -1)
(61, 0)
(68, 0)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(53, 0)
(71, 0)
(65, 80)
(75, 41)
(0, -2)
(0, -1)
(58, 0)
(77, 0)
(44, 215)
(84, 0)
(0, -2)
(0, -1)
(52, 80)
(68, 80)
(0, -2)
(0, -1)
(44, 80)
(76, 0)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(61, 80)
(70, 16)
(0, -2)
(0, -1)
(63, 0)
(72, 0)
(66, 960)
(68, 40)
(0, -2)
(0, -1)
(39, 0)
(62, 180)
(53, 0)
(82, 41)
(70, 80)
(0, -1)
(68, 0)
(51, 0)
(65, 20)
(68, 80)
(75, 40)
(0, -2)
(61, 140)
(55, 0)
(72, 200)
(39, 0)
(67, 0)
(56, 0)
(71, 0)
(52, 40)
(75, 80)
(80, 40)
(0, -2)
(0, -1)
(67, 40)
(72, 40)
(0, -2)
(0, -1)
(60, 80)
(34, 0)
(0, -2)
(0, -1)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(58, 0)
(63, 80)
(72, 40)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 40)
(77, 440)
(0, -2)
(0, -1)
(49, 41)
(44, 120)
(0, -2)
(0, -1)
(61, 80)
(60, 40)
(0, -2)
(0, -1)
(68, 480)
(68, 240)
(0, -2)
(0, -1)
(49, 120)
(63, 180)
(0, -2)
(0, -1)
(58, 80)
(54, 120)
(0, -2)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(0, -1)
(75, 240)
(53, 240)
(0, -2)
(0, -1)
(75, 120)
(44, 20)
(0, -2)
(44, 198)
(0, -1)
(69, 0)
(44, 184)
(61, 140)
(0, -2)
(0, -1)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(65, 0)
(58, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(68, 360)
(77, 0)
(0, -2)
(0, -1)
(39, 0)
(68, 0)
(56, 0)
(71, 0)
(50, 0)
(61, 0)
(62, 120)
(43, 80)
(85, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 16)
(60, 80)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(65, 0)
(56, 0)
(70, 0)
(51, 0)
(54, 2880)
(80, 40)
(75, 240)
(0, -2)
(0, -1)
(58, 0)
(80, 0)
(60, 0)
(64, 1440)
(65, 0)
(75, 0)
(60, 0)
(63, 0)
(65, 0)
(68, 0)
(80, 0)
(71, 0)
(63, 40)
(65, 20)
(0, -2)
(0, -1)
(63, 0)
(60, 0)
(69, 480)
(80, 80)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(59, 1440)
(41, 16)
(0, -2)
(0, -1)
(51, 80)
(73, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(54, 0)
(65, 120)
(0, -2)
(0, -1)
(74, 0)
(59, 20)
(75, 480)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(62, 175)
(79, 160)
(0, -2)
(70, 40)
(0, -1)
(55, 80)
(72, 40)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(44, 40)
(72, 340)
(0, -2)
(0, -1)
(63, 0)
(84, 0)
(60, 80)
(64, 1440)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(55, 0)
(70, 0)
(48, 80)
(75, 200)
(0, -2)
(0, -1)
(44, 80)
(57, 80)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(46, 37)
(80, 245)
(0, -2)
(0, -1)
(51, 0)
(87, 0)
(39, 80)
