iteration: 57000, loss: 4.117120
----
(68, 80)
(48, 38)
(68, 0)
(63, 0)
(0, -1)
(67, 0)
(68, 0)
(63, 0)
(68, 0)
(63, 0)
(68, 0)
(64, 960)
(56, 0)
(0, -1)
(68, 0)
(72, 200)
(0, -1)
(80, 285)
(80, 0)
(51, 0)
(68, 0)
(0, -1)
(52, 0)
(63, 0)
(32, 0)
(72, 0)
(68, 0)
(56, 0)
(68, 0)
(63, 0)
(0, -1)
(55, 80)
(68, 0)
(63, 0)
(56, 0)
(51, 80)
(0, -1)
(63, 130)
(56, 0)
(63, 0)
(52, 80)
(63, 0)
(68, 0)
(73, 0)
(0, -2)
(63, 60)
(68, 80)
(63, 0)
(60, 80)
(58, 0)
(0, -1)
(63, 0)
(68, 0)
(51, 0)
(65, 0)
(56, 80)
(68, 0)
(72, 0)
(68, 80)
(56, 140)
(68, 0)
(51, 80)
(58, 80)
(63, 0)
(68, 0)
(89, 289)
(0, -1)
(63, 0)
(44, 0)
(72, 0)
(0, -1)
(73, 0)
(68, 80)
(60, 80)
(56, 0)
(63, 0)
(56, 0)
(63, 0)
(75, 120)
(61, 140)
(55, 0)
(71, 80)
(68, 0)
(50, 40)
(61, 432)
(72, 0)
(68, 0)
(71, 0)
(68, 0)
(72, 80)
(56, 0)
(63, 0)
(68, 0)
(51, 0)
(0, -1)
(80, 267)
(44, 0)
(0, -1)
(0, -1)
(72, 0)
(0, -1)
(73, 0)
(0, -1)
(56, 80)
(0, -1)
(51, 80)
(68, 0)
(53, 60)
(68, 0)
(63, 0)
(68, 0)
(58, 519)
(0, -1)
(47, 400)
(68, 0)
(63, 0)
(68, 0)
(51, 80)
(0, -1)
(63, 0)
(68, 80)
(45, 0)
(68, 0)
(68, 40)
(0, -1)
(63, 0)
(68, 0)
(68, 40)
(72, 0)
(66, 120)
(0, -1)
(32, 40)
(61, 80)
(0, -1)
(65, 120)
(60, 0)
(68, 0)
(68, 0)
(68, 0)
(0, -1)
(68, 0)
(72, 0)
(51, 0)
(0, -2)
(75, 0)
(63, 240)
(0, -1)
(75, 80)
(68, 0)
(51, 0)
(72, 0)
(63, 0)
(68, 80)
(63, 0)
(43, 20)
(73, 0)
(56, 0)
(56, 480)
(68, 0)
(63, 80)
(68, 0)
(63, 0)
(0, -1)
(71, 240)
(68, 0)
(63, 0)
(68, 0)
(68, 0)
(68, 0)
(51, 80)
(0, -1)
(73, 0)
(68, 0)
(63, 0)
(39, 0)
(72, 0)
(49, 41)
(51, 0)
(68, 0)
(73, 0)
(0, -1)
(63, 0)
(68, 0)
(36, 0)
(68, 0)
(64, 960)
(68, 0)
(51, 0)
(68, 0)
(63, 0)
(81, 245)
(63, 0)
(63, 40)
(72, 120)
(68, 0)
(51, 0)
(0, -1)
(73, 0)
(49, 41)
(73, 480)
(56, 0)
(63, 120)
(68, 0)
(51, 0)
(72, 120)
(72, 0)
(68, 0)
(63, 0)
(68, 0)
(52, 0)
(68, 80)
(63, 0)
(0, -1)
(0, -2)
(0, -1)
(61, 240)
(68, 0)
(63, 0)
(68, 0)
(51, 0)
(61, 80)
(0, -1)
(68, 0)
(63, 0)
(68, 0)
(63, 0)
(70, 80)
(75, 40)
(68, 0)
(51, 0)
(0, -1)
(63, 0)
(70, 80)
(77, 0)
(0, -1)
(51, 0)
(55, 0)
(63, 0)
(0, -1)
(63, 0)
(79, 160)
(39, 80)
(68, 0)
(51, 40)
(68, 0)
(67, 40)
(68, 0)
(51, 0)
(68, 0)
(56, 80)
(68, 0)
(63, 0)
(68, 0)
(48, 40)
(68, 0)
(72, 0)
(0, -1)
(51, 80)
(72, 0)
(61, 1440)
(0, -1)
(63, 0)
(59, 40)
(0, -1)
(68, 0)
(73, 0)
(61, 80)
(51, 0)
(72, 480)
(75, 80)
(63, 120)
(51, 0)
(68, 80)
(60, 60)
(68, 0)
(63, 0)
(68, 0)
(66, 150)
(63, 120)
(56, 64)
(68, 0)
(63, 0)
(68, 0)
(56, 64)
(68, 0)
(51, 80)
(0, -1)
(53, 0)
(72, 0)
(63, 60)
(44, 0)
(37, 20)
(68, 0)
(53, 120)
(68, 0)
(51, 80)
(61, 120)
(60, 80)
(0, -1)
(57, 40)
(68, 0)
(56, 80)
(58, 0)
(61, 0)
(68, 0)
(63, 0)
(44, 0)
(63, 0)
(68, 0)
(61, 80)
(68, 0)
(75, 80)
(77, 401)
(63, 0)
(62, 960)
(59, 0)
(72, 0)
(63, 0)
