iteration: 12000, loss: 4.204538
----
(0, -2)
(0, -1)
(67, 40)
(73, 80)
(0, -2)
(0, -1)
(70, 0)
(87, 40)
(32, 80)
(77, 160)
(73, 0)
(67, 0)
(79, 80)
(68, 60)
(67, 0)
(67, 40)
(58, 519)
(46, 38)
(74, 80)
(82, 120)
(75, 40)
(67, 40)
(79, 0)
(67, 0)
(70, 0)
(49, 48)
(60, 80)
(77, 160)
(64, 40)
(75, 60)
(37, 240)
(68, 80)
(70, 80)
(67, 80)
(73, 0)
(73, 0)
(77, 0)
(68, 960)
(64, 40)
(65, 40)
(70, 0)
(65, 175)
(65, 80)
(54, 64)
(70, 80)
(70, 80)
(84, 289)
(0, -1)
(60, 0)
(67, 80)
(68, 40)
(75, 30)
(67, 40)
(79, 80)
(49, 0)
(67, 40)
(65, 80)
(73, 80)
(68, 960)
(51, 40)
(65, 80)
(70, 80)
(75, 184)
(72, 160)
(40, 0)
(64, 80)
(73, 0)
(40, 40)
(79, 440)
(75, 480)
(70, 0)
(70, 360)
(73, 0)
(84, 289)
(56, 120)
(80, 0)
(67, 0)
(67, 80)
(73, 0)
(0, -1)
(60, 80)
(68, 80)
(0, -2)
(0, -1)
(44, 40)
(82, 34)
(0, -2)
(0, -1)
(73, 80)
(60, 40)
(0, -1)
(74, 34)
(73, 80)
(54, 184)
(77, 160)
(48, 0)
(60, 0)
(37, 240)
(65, 80)
(61, 0)
(68, 0)
(51, 80)
(40, 40)
(80, 200)
(70, 0)
(82, 184)
(67, 0)
(72, 60)
(67, 960)
(72, 60)
(72, 60)
(69, 0)
(79, 80)
(79, 280)
(67, 80)
(75, 40)
(60, 0)
(43, 32)
(67, 40)
(48, 40)
(67, 0)
(68, 0)
(51, 40)
(68, 40)
(80, 118)
(79, 80)
(63, 0)
(80, 350)
(60, 40)
(48, 120)
(0, -2)
(0, -1)
(67, 40)
(68, 40)
(84, 289)
(0, -1)
(53, 240)
(67, 0)
(79, 80)
(48, 40)
(67, 40)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(61, 0)
(60, 0)
(68, 0)
(65, 80)
(71, 0)
(0, -2)
(0, -1)
(64, 960)
(77, 40)
(62, 0)
(44, 64)
(64, 40)
(43, 0)
(0, -1)
(70, 0)
(75, 0)
(60, 0)
(65, 80)
(56, 120)
(67, 0)
(71, 80)
(75, 200)
(73, 80)
(65, 40)
(56, 0)
(60, 0)
(60, 0)
(72, 0)
(65, 80)
(71, 0)
(44, 120)
(77, 160)
(60, 0)
(60, 0)
(63, 0)
(67, 20)
(68, 80)
(70, 80)
(77, 40)
(64, 240)
(0, -1)
(60, 80)
(68, 80)
(67, 80)
(0, -2)
(0, -1)
(57, 96)
(71, 80)
(0, -2)
(0, -1)
(55, 140)
(59, 80)
(64, 240)
(77, 0)
(73, 80)
(64, 240)
(76, 289)
(67, 40)
(72, 60)
(70, 80)
(76, 289)
(67, 80)
(66, 1200)
(0, -1)
(68, 0)
(52, 40)
(64, 40)
(82, 109)
(67, 0)
(80, 0)
(67, 40)
(67, 0)
(67, 40)
(64, 240)
(67, 40)
(0, -1)
(51, 0)
(51, 120)
(72, 40)
(77, 0)
(82, 109)
(54, 40)
(43, 120)
(60, 80)
(63, 0)
(60, 0)
(63, 0)
(63, 20)
(67, 0)
(46, 38)
(80, 288)
(74, 354)
(49, 0)
(46, 0)
(67, 40)
(49, 0)
(67, 0)
(67, 0)
(60, 0)
(77, 440)
(65, 80)
(50, 0)
(70, 253)
(60, 80)
(60, 80)
(84, 289)
(65, 80)
(82, 109)
(87, 40)
(61, 420)
(70, 80)
(80, 400)
(67, 80)
(65, 80)
(77, 160)
(67, 40)
(67, 40)
(69, 0)
(65, 80)
(71, 0)
(60, 0)
(67, 40)
(73, 0)
(67, 40)
(55, 0)
(67, 0)
(60, 80)
(64, 80)
(67, 80)
(79, 40)
(73, 80)
(68, 80)
(70, 60)
(70, 0)
(63, 0)
(67, 40)
