iteration: 489500, loss: 0.695397
----
(75, 120)
(67, 0)
(73, 480)
(81, 240)
(60, 80)
(84, 80)
(59, 120)
(0, -2)
(0, -1)
(69, 0)
(68, 0)
(56, 0)
(71, 0)
(75, 200)
(85, 80)
(0, -2)
(72, 80)
(0, -1)
(68, 0)
(80, 0)
(77, 0)
(84, 0)
(78, 80)
(52, 0)
(48, 49)
(67, 960)
(68, 80)
(0, -2)
(0, -1)
(80, 80)
(75, 400)
(0, -2)
(0, -1)
(62, 960)
(51, 80)
(0, -2)
(0, -1)
(58, 0)
(87, 0)
(32, 48)
(76, 289)
(0, -2)
(0, -1)
(56, 0)
(70, 0)
(48, 0)
(58, 2880)
(46, 80)
(0, -2)
(0, -1)
(39, 0)
(73, 0)
(67, 40)
(84, 0)
(0, -2)
(72, 80)
(59, 130)
(74, 0)
(64, 130)
(85, 240)
(0, -1)
(46, 20)
(71, 120)
(0, -2)
(0, -2)
(0, -1)
(37, 13)
(64, 240)
(0, -2)
(70, 40)
(0, -1)
(68, 0)
(57, 480)
(44, 40)
(75, 80)
(0, -2)
(0, -1)
(68, 40)
(72, 40)
(0, -2)
(0, -1)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(80, 0)
(63, 0)
(84, 0)
(68, 0)
(80, 0)
(43, 40)
(63, 80)
(82, 289)
(0, -2)
(0, -1)
(51, 40)
(72, 40)
(0, -2)
(0, -1)
(66, 720)
(71, 80)
(68, 0)
(80, 0)
(61, 0)
(59, 40)
(69, 80)
(0, -2)
(0, -1)
(67, 0)
(63, 0)
(46, 0)
(75, 120)
(0, -2)
(0, -1)
(63, 0)
(63, 40)
(72, 78)
(92, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(51, 0)
(72, 0)
(56, 80)
(76, 0)
(0, -2)
(51, 40)
(0, -1)
(72, 0)
(69, 80)
(75, 0)
(82, 41)
(60, 40)
(0, -2)
(0, -1)
(54, 0)
(67, 80)
(46, 40)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(63, 40)
(77, 80)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 0)
(63, 0)
(56, 0)
(68, 0)
(51, 0)
(73, 0)
(44, 41)
(54, 80)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(71, 0)
(62, 80)
(72, 80)
(59, 130)
(60, 240)
(56, 180)
(64, 1440)
(63, 180)
(56, 180)
(59, 130)
(77, 38)
(66, 960)
(68, 120)
(65, 480)
(71, 120)
(59, 120)
(61, 480)
(79, 143)
(61, 140)
(71, 120)
(62, 120)
(56, 140)
(64, 120)
(61, 240)
(56, 140)
(68, 120)
(66, 120)
(61, 432)
(85, 80)
(69, 120)
(65, 480)
(61, 432)
(61, 180)
(68, 120)
(60, 120)
(65, 960)
(68, 480)
(64, 180)
(61, 432)
(63, 180)
(70, 60)
(60, 240)
(66, 960)
(68, 120)
(64, 120)
(66, 0)
(71, 120)
(63, 60)
(53, 1440)
(49, 184)
(60, 480)
(68, 240)
(65, 180)
(63, 120)
(72, 120)
(61, 432)
(0, -1)
(61, 120)
(67, 240)
(0, -2)
(73, 720)
(74, 354)
(0, -1)
(61, 480)
(75, 0)
(58, 180)
(63, 120)
(0, -2)
(0, -1)
(60, 480)
(75, 240)
(66, 240)
(0, -2)
(0, -1)
(57, 40)
(72, 120)
(64, 120)
(0, -2)
(0, -1)
(49, 240)
(79, 226)
(56, 240)
(0, -2)
(0, -1)
(49, 226)
(53, 240)
(63, 108)
(0, -2)
(37, 120)
(63, 120)
(0, -1)
(49, 120)
(59, 120)
(0, -2)
(0, -1)
(58, 240)
(72, 80)
(0, -2)
(0, -1)
(49, 120)
(70, 120)
(0, -2)
(61, 140)
(65, 180)
(0, -1)
(75, 120)
(58, 80)
(0, -2)
(56, 240)
(0, -1)
(49, 120)
(58, 480)
(0, -2)
(49, 480)
(0, -1)
(65, 120)
(44, 140)
(0, -2)
(60, 240)
(65, 480)
(0, -1)
(49, 120)
(44, 20)
(0, -2)
(63, 38)
(0, -1)
(61, 300)
(51, 80)
(0, -2)
(56, 180)
(0, -1)
(49, 120)
(44, 140)
(0, -2)
(72, 200)
(0, -1)
(43, 120)
(44, 184)
(0, -2)
(53, 54)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(54, 68)
(0, -1)
(80, 120)
(37, 49)
(0, -2)
(54, 68)
(70, 480)
(54, 120)
(0, -1)
(49, 7)
(44, 34)
(0, -2)
(68, 1200)
(0, -1)
(49, 162)
(44, 140)
(0, -2)
(54, 68)
(74, 240)
(37, 120)
(61, 240)
(61, 300)
(37, 184)
(72, 240)
(66, 150)
(64, 130)
(69, 40)
(59, 120)
(73, 120)
(70, 150)
(76, 37)
(66, 150)
(69, 120)
(49, 120)
(61, 120)
(69, 120)
(72, 56)
(54, 120)
(61, 720)
(65, 480)
(80, 200)
(48, 37)
(60, 240)
(56, 180)
(59, 120)
(64, 120)
(41, 74)
(75, 60)
(55, 140)
(75, 60)
(75, 60)
(61, 140)
(64, 480)
(75, 120)
(61, 140)
(64, 240)
(61, 480)
(63, 180)
(61, 432)
(55, 140)
(74, 354)
(73, 960)
(66, 150)
(62, 120)
(71, 240)
(61, 480)
(61, 2880)
(56, 140)
(65, 480)
(58, 150)
(62, 240)
(77, 160)
(63, 180)
(75, 240)
(61, 120)
(64, 240)
(66, 120)
(59, 130)
(48, 120)
(61, 120)
(61, 120)
(63, 180)
(59, 130)
(60, 120)
(77, 120)
(61, 60)
(63, 180)
(0, -1)
(80, 120)
(63, 120)
(0, -2)
(0, -1)
(49, 240)
(66, 120)
(59, 120)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(84, 80)
(0, -2)
(0, -1)
(63, 240)
(71, 120)
(68, 480)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(69, 120)
(0, -2)
(0, -1)
(70, 180)
(72, 120)
(75, 88)
(0, -2)
(0, -1)
(68, 120)
(62, 120)
(63, 180)
(0, -2)
(0, -1)
(68, 120)
(55, 120)
(56, 240)
(0, -2)
(0, -1)
(49, 120)
(72, 120)
(54, 480)
(0, -2)
(65, 60)
(49, 240)
(66, 150)
(0, -1)
(59, 40)
(66, 120)
(0, -2)
(63, 180)
(37, 120)
(54, 120)
(58, 150)
