iteration: 221500, loss: 4.352404
----
(64, 120)
(63, 80)
(56, 0)
(67, 480)
(56, 120)
(65, 80)
(56, 424)
(0, -2)
(0, -1)
(61, 120)
(69, 80)
(0, -2)
(63, 120)
(63, 1500)
(48, 49)
(75, 41)
(34, 49)
(51, 240)
(71, 480)
(0, -1)
(62, 120)
(64, 120)
(62, 960)
(39, 74)
(68, 80)
(0, -2)
(68, 320)
(0, -1)
(61, 960)
(66, 120)
(64, 120)
(0, -2)
(0, -1)
(80, 120)
(44, 120)
(0, -2)
(0, -1)
(56, 64)
(68, 240)
(0, -2)
(0, -1)
(68, 40)
(67, 80)
(72, 80)
(0, -2)
(0, -1)
(58, 120)
(44, 45)
(0, -2)
(0, -1)
(63, 0)
(65, 40)
(63, 0)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(0, -2)
(61, 80)
(58, 0)
(68, 360)
(70, 80)
(73, 120)
(60, 0)
(49, 240)
(43, 40)
(44, 120)
(75, 41)
(0, -1)
(51, 80)
(66, 120)
(0, -2)
(0, -2)
(55, 40)
(57, 0)
(54, 0)
(0, -1)
(51, 40)
(66, 120)
(0, -2)
(0, -2)
(0, -1)
(49, 20)
(71, 480)
(56, 0)
(62, 120)
(63, 80)
(0, -2)
(56, 64)
(60, 0)
(0, -1)
(72, 80)
(48, 720)
(0, -2)
(0, -1)
(56, 80)
(64, 120)
(0, -2)
(0, -1)
(63, 80)
(44, 120)
(0, -2)
(0, -1)
(68, 0)
(68, 120)
(0, -2)
(0, -1)
(56, 80)
(73, 0)
(79, 226)
(77, 80)
(0, -2)
(0, -1)
(59, 240)
(56, 80)
(0, -2)
(0, -1)
(75, 240)
(65, 0)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(73, 0)
(70, 80)
(66, 240)
(0, -2)
(0, -1)
(60, 120)
(60, 80)
(0, -2)
(63, 80)
(0, -1)
(49, 140)
(60, 80)
(0, -2)
(0, -1)
(49, 41)
(63, 480)
(0, -2)
(37, 664)
(64, 960)
(68, 40)
(0, -1)
(44, 80)
(71, 120)
(51, 0)
(63, 240)
(61, 720)
(0, -1)
(51, 0)
(68, 240)
(0, -2)
(0, -2)
(0, -1)
(55, 80)
(72, 40)
(0, -2)
(64, 240)
(0, -1)
(71, 120)
(61, 80)
(0, -2)
(56, 64)
(0, -1)
(55, 80)
(49, 120)
(0, -2)
(0, -1)
(51, 0)
(56, 80)
(65, 840)
(0, -2)
(0, -1)
(71, 240)
(72, 0)
(41, 0)
(44, 0)
(56, 80)
(44, 120)
(57, 140)
(63, 80)
(65, 480)
(0, -2)
(44, 120)
