iteration: 197500, loss: 2.130583
----
(80, 120)
(44, 0)
(0, -2)
(0, -1)
(51, 40)
(51, 40)
(0, -2)
(41, 0)
(73, 0)
(58, 2880)
(68, 720)
(0, -1)
(73, 0)
(67, 120)
(64, 120)
(0, -2)
(0, -1)
(61, 120)
(52, 0)
(44, 40)
(0, -2)
(0, -1)
(59, 240)
(68, 120)
(60, 480)
(76, 40)
(0, -1)
(66, 120)
(66, 120)
(61, 80)
(0, -2)
(0, -1)
(51, 240)
(51, 80)
(0, -2)
(0, -1)
(63, 120)
(56, 40)
(76, 0)
(0, -2)
(0, -1)
(71, 120)
(70, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(61, 240)
(0, -2)
(0, -1)
(53, 0)
(73, 720)
(0, -2)
(0, -1)
(66, 120)
(53, 240)
(63, 0)
(72, 0)
(64, 180)
(72, 80)
(65, 480)
(72, 0)
(44, 24)
(60, 80)
(67, 1440)
(0, -2)
(0, -2)
(0, -1)
(68, 240)
(65, 120)
(34, 0)
(0, -2)
(0, -1)
(83, 240)
(80, 80)
(72, 223)
(0, -1)
(51, 80)
(44, 120)
(0, -2)
(49, 9)
(66, 120)
(0, -1)
(56, 40)
(70, 78)
(0, -2)
(0, -1)
(71, 240)
(64, 120)
(0, -2)
(0, -1)
(51, 0)
(64, 120)
(0, -2)
(0, -2)
(0, -2)
(0, -1)
(60, 80)
(64, 480)
(72, 80)
(0, -2)
(0, -1)
(55, 80)
(73, 240)
(0, -2)
(0, -1)
(67, 480)
(67, 80)
(0, -2)
(0, -1)
(48, 49)
(64, 240)
(36, 34)
(0, -2)
(70, 40)
(84, 80)
(56, 64)
(63, 57)
(58, 120)
(63, 240)
(58, 120)
(0, -1)
(68, 240)
(61, 0)
(0, -2)
(44, 120)
(0, -1)
(70, 0)
(60, 80)
(0, -2)
(0, -1)
(55, 80)
(80, 120)
(0, -2)
(0, -1)
(56, 0)
(60, 80)
(73, 720)
(0, -2)
(0, -1)
(56, 80)
(61, 120)
(0, -2)
(0, -1)
(63, 40)
(51, 80)
(75, 80)
(0, -2)
(0, -2)
(0, -1)
(51, 80)
(71, 120)
(0, -2)
(0, -1)
(55, 40)
(70, 120)
(0, -2)
(0, -1)
(68, 0)
(44, 120)
(0, -2)
(0, -1)
(73, 480)
(56, 0)
(72, 0)
(73, 0)
(57, 960)
(61, 240)
(0, -1)
(65, 480)
(71, 240)
(0, -2)
(0, -2)
(54, 64)
(0, -2)
(0, -1)
(51, 40)
(61, 120)
(0, -2)
(0, -1)
(75, 240)
(0, -2)
(0, -2)
(45, 49)
(54, 160)
(67, 0)
(52, 80)
(73, 240)
(70, 960)
(0, -1)
(67, 0)
(60, 0)
(0, -2)
(0, -1)
(72, 0)
(73, 40)
(49, 80)
(0, -2)
(49, 480)
(0, -1)
(51, 80)
(60, 120)
(0, -2)
(73, 720)
(0, -2)
(44, 120)
(0, -2)
(61, 1440)
(49, 240)
(0, -1)
(71, 120)
(60, 80)
(0, -2)
(56, 120)
(74, 120)
(65, 0)
(0, -1)
(65, 120)
(68, 240)
(0, -2)
(0, -2)
(0, -1)
(60, 480)
(49, 240)
(0, -2)
(0, -1)
(56, 0)
(75, 60)
(0, -2)
(0, -1)
(62, 480)
(57, 0)
(0, -2)
(0, -1)
(53, 0)
(45, 0)
(0, -2)
(63, 130)
(61, 432)
(61, 240)
(68, 120)
(72, 40)
(58, 120)
(64, 240)
(71, 240)
(0, -1)
(51, 40)
(60, 80)
(0, -2)
(68, 0)
(71, 180)
(71, 480)
(80, 240)
(73, 0)
(0, -1)
(65, 120)
(39, 80)
(0, -2)
(0, -1)
(56, 40)
(64, 120)
(0, -2)
(64, 130)
(0, -1)
(55, 80)
(61, 120)
(66, 120)
(60, 80)
(0, -2)
(0, -1)
(51, 0)
(66, 120)
(64, 120)
(0, -2)
(0, -1)
(44, 120)
(72, 0)
(72, 0)
(73, 120)
(0, -2)
(0, -1)
(72, 0)
(60, 0)
(0, -2)
(0, -2)
(44, 120)
(62, 80)
(0, -1)
(49, 34)
(62, 120)
(0, -2)
(0, -1)
(59, 40)
(54, 64)
(0, -1)
(75, 40)
(63, 80)
(0, -2)
(64, 240)
(68, 960)
(71, 180)
(61, 120)
(58, 120)
(60, 80)
