iteration: 15500, loss: 15.360392
----
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
(68, 240)
(0, -2)
