iteration: 60500, loss: 1.366295
----
(0, -1)
(44, 0)
(71, 0)
(61, 0)
(81, 245)
(0, -2)
(0, -1)
(56, 0)
(75, 0)
(75, 200)
(63, 180)
(0, -2)
(0, -1)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(53, 0)
(51, 80)
(80, 438)
(68, 0)
(60, 0)
(44, 0)
(65, 0)
(80, 0)
(71, 120)
(80, 40)
(0, -2)
(0, -1)
(51, 80)
(73, 40)
(0, -2)
(0, -1)
(57, 80)
(68, 80)
(0, -2)
(0, -1)
(62, 0)
(76, 80)
(71, 120)
(0, -2)
(0, -1)
(61, 80)
(60, 80)
(0, -2)
(0, -1)
(56, 0)
(71, 0)
(58, 80)
(0, -2)
(0, -1)
(60, 40)
(68, 40)
(0, -2)
(65, 80)
(0, -1)
(75, 0)
(60, 0)
(72, 0)
(80, 0)
(63, 0)
(75, 0)
(56, 0)
(68, 0)
(80, 0)
(71, 0)
(67, 0)
(70, 78)
(48, 0)
(57, 80)
(44, 0)
(49, 226)
(60, 0)
(72, 0)
(44, 0)
(51, 0)
(63, 0)
(46, 40)
(56, 0)
(39, 38)
(61, 80)
(77, 160)
(0, -2)
(0, -1)
(39, 0)
(80, 80)
(64, 40)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(51, 80)
(68, 240)
(0, -2)
(0, -1)
(61, 80)
(67, 40)
(0, -2)
(0, -1)
(55, 80)
(55, 120)
(0, -2)
(72, 40)
(0, -1)
(65, 0)
(73, 0)
(52, 240)
(0, -2)
(56, 80)
(48, 38)
(74, 80)
(0, -1)
(63, 80)
(73, 80)
(0, -2)
(0, -1)
(58, 0)
(80, 0)
(62, 0)
(56, 0)
(68, 0)
(51, 0)
(72, 0)
(44, 0)
(52, 0)
(76, 0)
(60, 240)
(80, 0)
(62, 0)
(56, 0)
(68, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(44, 80)
(68, 40)
(0, -2)
(49, 14)
(72, 60)
(0, -1)
(75, 0)
(46, 38)
(80, 0)
(67, 120)
(0, -2)
(0, -1)
(39, 0)
(63, 0)
(44, 40)
(56, 80)
(72, 80)
(0, -2)
(0, -1)
(57, 0)
(60, 0)
(44, 0)
(56, 0)
(72, 0)
(60, 0)
(63, 40)
(56, 80)
(0, -2)
(0, -1)
(65, 0)
(71, 0)
(75, 0)
(74, 34)
(0, -2)
(0, -1)
(39, 0)
(77, 0)
(43, 0)
(84, 0)
(0, -2)
(0, -1)
(58, 0)
(80, 0)
(71, 0)
(77, 0)
(0, -2)
(0, -1)
(44, 0)
(70, 120)
(61, 80)
(84, 0)
(0, -2)
(0, -1)
(69, 0)
(67, 40)
(59, 240)
