iteration: 328000, loss: 1.946904
----
(73, 120)
(68, 60)
(59, 120)
(64, 120)
(64, 180)
(56, 180)
(61, 432)
(72, 480)
(64, 120)
(65, 480)
(66, 120)
(58, 150)
(58, 529)
(0, -1)
(61, 480)
(62, 175)
(0, -2)
(73, 240)
(51, 1200)
(0, -1)
(61, 480)
(56, 120)
(54, 120)
(0, -2)
(44, 198)
(71, 120)
(69, 40)
(61, 120)
(0, -1)
(44, 40)
(70, 120)
(0, -2)
(61, 140)
(53, 120)
(66, 120)
(0, -1)
(49, 120)
(51, 23)
(0, -2)
(56, 64)
(59, 120)
(64, 240)
(0, -1)
(52, 80)
(48, 40)
(0, -2)
(64, 240)
(76, 289)
(51, 120)
(56, 120)
(0, -1)
(61, 0)
(68, 240)
(75, 274)
(0, -2)
(32, 40)
(0, -1)
(84, 197)
(80, 80)
(56, 180)
(0, -2)
(0, -1)
(59, 240)
(73, 40)
(59, 120)
(73, 40)
(0, -2)
(0, -1)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(44, 0)
(51, 0)
(75, 0)
(63, 0)
(72, 0)
(68, 0)
(63, 80)
(77, 160)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(77, 0)
(61, 0)
(79, 80)
(70, 80)
(80, 240)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(46, 41)
(77, 0)
(0, -2)
(0, -1)
(51, 0)
(71, 0)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(68, 120)
(0, -2)
(0, -1)
(44, 0)
(51, 0)
(53, 240)
(68, 80)
(0, -2)
(0, -1)
(55, 0)
(60, 0)
(77, 289)
(56, 180)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(73, 80)
(0, -2)
(0, -1)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(39, 26)
(67, 80)
(0, -2)
(0, -1)
(58, 80)
(80, 213)
(0, -2)
(0, -1)
(54, 480)
(66, 360)
(0, -2)
(70, 80)
(0, -1)
(75, 240)
(51, 120)
(0, -2)
(56, 180)
(59, 40)
(59, 130)
(0, -1)
(59, 240)
(57, 480)
(0, -2)
(56, 120)
(73, 960)
(0, -1)
(71, 120)
(41, 0)
(59, 120)
(0, -2)
(0, -1)
(37, 664)
(44, 240)
(0, -2)
(62, 240)
(0, -1)
(66, 120)
(54, 480)
(64, 120)
(0, -2)
(0, -1)
(49, 120)
(63, 240)
(54, 240)
(0, -2)
(0, -1)
(75, 0)
(64, 240)
(44, 48)
(0, -2)
(66, 1200)
(0, -1)
(60, 80)
(79, 226)
(0, -2)
(53, 120)
(63, 240)
(0, -1)
(49, 120)
(44, 120)
(0, -2)
(72, 240)
(39, 26)
(59, 120)
(0, -1)
(70, 0)
(32, 80)
(58, 2880)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(68, 360)
(0, -2)
(0, -1)
(55, 40)
(59, 2880)
(0, -2)
(0, -1)
(51, 40)
(65, 0)
(0, -2)
(0, -1)
(61, 0)
(63, 0)
(32, 40)
(66, 40)
(0, -2)
(0, -1)
(49, 198)
(63, 80)
(0, -2)
(0, -1)
(55, 0)
(77, 0)
(61, 120)
(56, 80)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(48, 49)
(72, 40)
(0, -2)
(0, -1)
(60, 40)
(63, 80)
(0, -2)
(0, -1)
(56, 40)
(73, 40)
(0, -2)
(0, -1)
(72, 0)
(62, 0)
(61, 80)
(68, 40)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(39, 49)
(74, 34)
(0, -2)
(0, -1)
(51, 0)
(77, 0)
(48, 40)
(70, 16)
(0, -2)
(0, -1)
(67, 40)
(72, 80)
(0, -2)
(0, -1)
(50, 40)
(80, 240)
(0, -2)
(0, -1)
(56, 80)
(72, 80)
(0, -2)
(0, -1)
(52, 0)
(70, 0)
(65, 20)
(75, 480)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(51, 0)
(70, 0)
(48, 40)
(75, 480)
(0, -2)
(0, -1)
(48, 120)
(73, 80)
(0, -2)
(0, -1)
(51, 40)
(72, 40)
(0, -2)
(0, -1)
(54, 0)
(73, 0)
(45, 49)
(92, 80)
(0, -2)
(0, -1)
(63, 40)
(68, 120)
(0, -2)
(0, -1)
(73, 480)
(63, 80)
(0, -2)
(0, -1)
(44, 0)
(65, 0)
(51, 0)
(71, 0)
(48, 40)
(69, 40)
(0, -2)
(0, -1)
(52, 80)
(73, 80)
(0, -2)
(0, -1)
(55, 0)
(77, 0)
(51, 40)
(72, 40)
(0, -2)
(0, -1)
(55, 40)
(73, 80)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 0)
(77, 0)
(62, 0)
(32, 0)
(55, 0)
(71, 0)
(63, 40)
(32, 0)
(67, 0)
(80, 120)
(60, 0)
(68, 0)
(56, 80)
(68, 80)
(84, 80)
(0, -2)
(0, -1)
(73, 0)
(44, 40)
(68, 80)
(0, -2)
(0, -1)
(44, 80)
(51, 40)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(52, 0)
(72, 0)
(48, 40)
(68, 40)
(0, -2)
(0, -1)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(63, 80)
(72, 40)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 0)
(63, 0)
(50, 0)
(68, 0)
(72, 0)
(60, 0)
(71, 0)
(61, 0)
(70, 0)
(48, 0)
(63, 0)
(58, 0)
(70, 0)
(61, 40)
(34, 0)
(0, -2)
(0, -1)
(52, 0)
(77, 0)
(39, 85)
