iteration: 90500, loss: 5.919552
----
(71, 240)
(73, 240)
(75, 120)
(73, 720)
(75, 120)
(0, -1)
(66, 60)
(70, 0)
(64, 1440)
(75, 40)
(48, 40)
(46, 0)
(68, 120)
(66, 120)
(61, 240)
(72, 40)
(48, 49)
(65, 40)
(59, 120)
(70, 80)
(65, 120)
(48, 120)
(71, 240)
(70, 80)
(68, 240)
(0, -1)
(72, 120)
(70, 0)
(58, 120)
(0, -2)
(80, 267)
(60, 0)
(74, 274)
(64, 480)
(66, 120)
(61, 0)
(47, 37)
(59, 240)
(58, 130)
(56, 80)
(0, -1)
(58, 80)
(77, 289)
(63, 80)
(64, 120)
(64, 130)
(80, 80)
(72, 480)
(71, 240)
(44, 215)
(77, 248)
(0, -2)
(61, 240)
(73, 0)
(48, 80)
(60, 0)
(40, 2880)
(71, 40)
(0, -2)
(0, -1)
(75, 120)
(73, 0)
(46, 0)
(43, 80)
(48, 0)
(77, 480)
(68, 60)
(54, 240)
(71, 240)
(72, 40)
(44, 0)
(64, 120)
(71, 240)
(56, 424)
(75, 0)
(70, 480)
(71, 240)
(49, 215)
(0, -2)
(60, 120)
(64, 240)
(57, 40)
(71, 240)
(68, 0)
(68, 240)
(54, 120)
(57, 0)
(66, 120)
(72, 80)
(0, -2)
(71, 240)
(55, 0)
(71, 240)
(65, 0)
(0, -2)
(68, 720)
(53, 0)
(66, 120)
(66, 150)
(0, -2)
(51, 0)
(72, 80)
(71, 240)
(73, 445)
(75, 120)
(0, -1)
(63, 80)
(70, 80)
(71, 240)
(64, 180)
(56, 120)
(44, 240)
(43, 40)
(75, 41)
(68, 40)
(68, 120)
(0, -2)
(70, 80)
(64, 120)
(61, 120)
(68, 240)
(46, 38)
(63, 180)
(54, 120)
(55, 0)
(79, 160)
(71, 240)
(68, 80)
(72, 0)
(70, 0)
(71, 240)
(63, 40)
(73, 150)
(55, 40)
(71, 240)
(55, 240)
(71, 240)
(56, 240)
(70, 16)
(75, 270)
(63, 60)
(60, 80)
(69, 0)
(70, 80)
(73, 240)
(59, 240)
(70, 120)
(62, 80)
(75, 240)
(68, 40)
(67, 720)
(71, 120)
(72, 0)
(58, 0)
(68, 120)
(55, 0)
(63, 180)
(56, 80)
(71, 240)
(76, 0)
(66, 120)
(53, 120)
(61, 120)
(63, 480)
(73, 0)
(56, 140)
(71, 240)
(61, 80)
(63, 80)
(80, 120)
(72, 0)
(68, 120)
(71, 240)
(71, 120)
(71, 240)
(34, 0)
(73, 480)
(59, 130)
(64, 240)
(58, 0)
(63, 80)
(0, -2)
(0, -1)
(73, 180)
(61, 60)
(48, 34)
(39, 16)
(0, -2)
(0, -1)
(51, 80)
(62, 120)
(65, 0)
(71, 240)
(61, 480)
(63, 0)
(55, 0)
(75, 0)
(66, 120)
(57, 960)
(51, 240)
(68, 240)
(66, 360)
(80, 80)
(56, 140)
(75, 120)
(80, 120)
(68, 80)
(49, 80)
(61, 80)
(0, -1)
(48, 34)
(55, 0)
(58, 120)
(45, 0)
(63, 0)
(47, 0)
(0, -1)
(55, 0)
(71, 240)
(66, 120)
(51, 40)
(75, 0)
(41, 89)
(48, 40)
(71, 240)
(60, 120)
(61, 120)
(72, 80)
(71, 240)
(59, 120)
(51, 0)
(60, 120)
(66, 120)
(61, 80)
(71, 240)
(68, 0)
(71, 240)
(46, 38)
(64, 120)
(49, 120)
(72, 480)
(55, 40)
(68, 240)
(65, 0)
(71, 240)
(61, 2880)
(58, 120)
(60, 40)
(63, 240)
(75, 240)
(0, -2)
(80, 120)
(58, 130)
(62, 240)
(75, 120)
(0, -1)
(71, 240)
(66, 120)
(71, 240)
(64, 0)
(48, 49)
(68, 40)
(68, 240)
(62, 120)
(53, 0)
(65, 40)
(62, 960)
(64, 1440)
(75, 60)
(68, 0)
(48, 0)
(58, 720)
(73, 120)
(52, 0)
(44, 240)
(72, 960)
(68, 0)
(56, 2880)
(72, 0)
(68, 120)
(61, 240)
(44, 34)
(65, 120)
(51, 40)
(70, 80)
(57, 80)
(71, 240)
(44, 0)
(51, 40)
(0, -2)
(71, 240)
(60, 120)
(71, 240)
(68, 80)
(48, 0)
(72, 0)
(68, 240)
(51, 0)
(82, 80)
(68, 120)
(63, 420)
(63, 80)
(51, 120)
(72, 0)
(73, 120)
(0, -1)
(51, 0)
(63, 0)
(49, 194)
(0, -2)
(0, -1)
(80, 120)
(65, 120)
(75, 240)
(71, 240)
(66, 120)
(70, 1440)
(64, 120)
(71, 240)
(0, -2)
(0, -1)
(70, 0)
(71, 240)
(59, 2880)
(58, 120)
(65, 120)
(57, 0)
(79, 160)
(73, 0)
(63, 0)
(75, 0)
(56, 80)
(65, 480)
(78, 0)
(71, 240)
(63, 40)
(72, 480)
(58, 480)
(51, 0)
