iteration: 96500, loss: 2.307042
----
(66, 240)
(68, 0)
(80, 0)
(72, 0)
(75, 0)
(46, 0)
(58, 0)
(80, 0)
(63, 0)
(56, 0)
(75, 0)
(60, 0)
(63, 0)
(56, 0)
(68, 0)
(56, 80)
(65, 40)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(63, 480)
(77, 0)
(58, 180)
(48, 40)
(61, 432)
(50, 40)
(71, 40)
(0, -1)
(75, 0)
(69, 480)
(57, 150)
(0, -2)
(65, 80)
(54, 80)
(73, 80)
(0, -1)
(63, 80)
(63, 80)
(0, -2)
(0, -1)
(68, 240)
(77, 38)
(0, -2)
(0, -1)
(68, 120)
(73, 180)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(65, 120)
(0, -2)
(0, -1)
(39, 20)
(66, 120)
(63, 120)
(0, -2)
(0, -1)
(71, 120)
(69, 120)
(64, 120)
(0, -2)
(70, 40)
(65, 120)
(66, 240)
(62, 120)
(56, 180)
(61, 120)
(66, 240)
(73, 240)
(39, 20)
(68, 60)
(64, 480)
(59, 120)
(58, 150)
(82, 120)
(48, 120)
(78, 255)
(0, -1)
(71, 120)
(62, 720)
(0, -2)
(68, 1200)
(0, -1)
(63, 240)
(80, 80)
(0, -2)
(0, -1)
(53, 40)
(75, 400)
(0, -2)
(0, -1)
(71, 120)
(61, 40)
(0, -2)
(0, -1)
(71, 120)
(70, 72)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(64, 0)
(51, 0)
(75, 0)
(56, 0)
(72, 0)
(39, 0)
(63, 40)
(80, 80)
(75, 240)
(0, -1)
(76, 174)
(63, 80)
(84, 200)
(0, -2)
(51, 40)
(68, 80)
(72, 120)
(0, -1)
(60, 0)
(67, 120)
(48, 40)
(0, -2)
(70, 40)
(0, -1)
(63, 480)
(84, 80)
(65, 40)
(0, -2)
(0, -1)
(57, 0)
(51, 0)
(56, 0)
(84, 0)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(51, 80)
(76, 80)
(0, -2)
(0, -1)
(65, 120)
(76, 0)
(0, -2)
(0, -1)
(48, 0)
(87, 0)
(55, 0)
(72, 0)
(60, 0)
(65, 0)
(62, 0)
(63, 0)
(55, 0)
(68, 0)
(51, 0)
(75, 0)
(44, 0)
(68, 0)
(62, 0)
(63, 0)
(72, 200)
(78, 40)
(53, 0)
(67, 0)
(55, 40)
(60, 80)
(70, 80)
(0, -2)
(0, -1)
(69, 360)
(68, 80)
(0, -2)
(0, -1)
(71, 120)
(67, 40)
(0, -2)
(0, -1)
(51, 80)
(75, 80)
(0, -2)
(63, 180)
(0, -1)
(75, 0)
(44, 48)
(59, 664)
(0, -2)
(0, -1)
(44, 80)
(72, 80)
(0, -2)
(0, -1)
(52, 0)
(72, 0)
(44, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(70, 0)
(60, 0)
(63, 0)
(44, 0)
(68, 80)
(75, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(56, 0)
(71, 0)
(60, 80)
(75, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(87, 0)
(48, 40)
(75, 206)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(39, 49)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(32, 48)
(80, 60)
(73, 0)
(57, 240)
(32, 0)
(0, -1)
(58, 0)
(72, 0)
(68, 0)
(80, 400)
(68, 80)
(0, -2)
(0, -1)
(53, 80)
(70, 80)
(0, -2)
(0, -1)
(52, 0)
(75, 0)
(57, 0)
(77, 240)
(0, -2)
(0, -1)
(53, 0)
(63, 0)
(56, 0)
(72, 0)
(60, 0)
(65, 0)
(56, 80)
(68, 80)
(80, 80)
(0, -2)
(0, -1)
(53, 0)
(75, 0)
(74, 240)
(79, 143)
(62, 40)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(59, 240)
(64, 720)
(62, 0)
(61, 60)
(37, 540)
(72, 0)
(69, 120)
(51, 0)
(70, 0)
(56, 0)
(52, 0)
(76, 0)
(64, 0)
(80, 288)
(67, 80)
(56, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(55, 0)
(44, 27)
(58, 120)
(63, 40)
(0, -2)
(0, -1)
(49, 198)
(60, 80)
(58, 120)
(0, -2)
(0, -1)
(56, 40)
(59, 720)
(0, -2)
(0, -1)
(58, 80)
(68, 120)
(0, -2)
(0, -1)
(71, 120)
(63, 0)
(84, 80)
(79, 0)
(0, -2)
(67, 80)
(0, -1)
(75, 80)
(78, 1440)
(70, 240)
(0, -2)
(0, -1)
(44, 40)
(80, 240)
(0, -2)
(65, 80)
(79, 80)
(0, -1)
(39, 80)
(50, 240)
(0, -2)
(0, -2)
(0, -1)
(71, 120)
(71, 120)
(0, -2)
(51, 40)
(0, -1)
(57, 0)
(87, 0)
(51, 1440)
(80, 0)
(68, 0)
(61, 432)
(80, 288)
(59, 2880)
(0, -2)
(0, -1)
(51, 80)
(73, 40)
(0, -2)
(0, -1)
(43, 0)
(65, 0)
(61, 80)
(73, 80)
(0, -2)
(0, -1)
(56, 40)
(72, 80)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(51, 0)
(75, 0)
(60, 175)
(63, 180)
(0, -2)
(0, -1)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(53, 0)
(75, 0)
(68, 0)
(75, 0)
(72, 0)
(65, 0)
(76, 0)
(65, 960)
(69, 56)
(0, -2)
(72, 120)
(56, 240)
(0, -1)
(67, 40)
(58, 80)
(64, 40)
(0, -2)
(0, -1)
(57, 80)
(68, 40)
(0, -2)
(0, -1)
(53, 0)
(73, 0)
(68, 40)
(70, 80)
(0, -2)
(0, -1)
(83, 80)
(46, 0)
(61, 240)
(72, 40)
(72, 200)
(0, -2)
(0, -1)
(56, 80)
(80, 80)
(0, -2)
(0, -1)
(75, 80)
(84, 80)
(0, -2)
(0, -1)
(37, 13)
(84, 80)
(63, 180)
(59, 664)
(0, -2)
(70, 120)
(0, -1)
(75, 0)
(61, 80)
(48, 23)
(0, -2)
(61, 180)
(0, -1)
(63, 80)
(68, 40)
(0, -2)
(0, -1)
(80, 80)
(84, 80)
(0, -2)
(0, -1)
(71, 120)
(70, 120)
(0, -2)
(0, -1)
(71, 120)
(64, 120)
(59, 120)
(75, 240)
(52, 240)
(76, 197)
(37, 34)
(61, 60)
(75, 60)
(63, 180)
(62, 120)
(60, 240)
(68, 60)
(64, 240)
(80, 200)
(63, 60)
(40, 20)
(80, 120)
(61, 140)
(68, 60)
(78, 255)
(49, 0)
(79, 120)
(71, 120)
(37, 664)
(67, 240)
(64, 240)
(75, 240)
(61, 60)
(68, 60)
(58, 130)
(79, 226)
(64, 180)
(62, 240)
(61, 120)
(63, 480)
(68, 120)
(75, 120)
(61, 120)
(66, 150)
(67, 480)
(63, 180)
(51, 240)
(75, 240)
(63, 120)
(64, 180)
(66, 240)
(84, 289)
(73, 180)
(64, 1440)
(58, 120)
(50, 0)
(71, 40)
(61, 60)
(82, 120)
(37, 198)
(69, 120)
(62, 120)
(62, 210)
(58, 120)
(56, 140)
(75, 60)
(65, 60)
(63, 240)
(64, 240)
(55, 16)
(61, 432)
(80, 120)
(62, 480)
(0, -1)
(65, 120)
(68, 0)
(79, 143)
(81, 80)
(0, -2)
(74, 80)
(55, 40)
(0, -1)
(39, 0)
(44, 34)
(68, 40)
(0, -2)
(0, -1)
(56, 40)
(65, 40)
(0, -2)
(0, -1)
(47, 40)
(70, 120)
(63, 120)
(63, 108)
(81, 245)
(72, 240)
(0, -2)
(0, -1)
(80, 80)
(72, 40)
(0, -2)
(0, -1)
(67, 120)
(72, 80)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(59, 120)
(0, -2)
(0, -1)
(44, 0)
(73, 0)
(41, 0)
(77, 80)
(0, -2)
(0, -1)
(59, 240)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(58, 0)
(46, 0)
(61, 0)
(63, 40)
(61, 0)
(0, -2)
(68, 80)
(52, 0)
(67, 0)
(69, 40)
(63, 80)
(80, 40)
(0, -2)
(0, -1)
(39, 0)
(68, 0)
(56, 0)
(72, 0)
(51, 0)
(65, 0)
(56, 0)
(68, 0)
(53, 0)
(63, 0)
(56, 0)
(67, 0)
(53, 0)
(58, 0)
(67, 40)
(58, 0)
(70, 0)
(53, 0)
(68, 0)
(56, 0)
(68, 0)
(60, 0)
(74, 0)
(62, 0)
(68, 0)
(53, 0)
(76, 0)
(62, 0)
(32, 0)
(51, 0)
(62, 0)
(32, 40)
(77, 248)
(51, 49)
(0, -2)
(0, -1)
(56, 40)
(68, 80)
(0, -2)
(0, -1)
(52, 80)
(75, 80)
(0, -2)
(0, -1)
(60, 40)
(63, 40)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(58, 0)
(76, 38)
(69, 120)
(0, -2)
(60, 240)
(41, 28)
(0, -1)
(80, 80)
(63, 0)
(68, 0)
(80, 0)
(63, 0)
(65, 0)
(56, 0)
(68, 0)
(56, 0)
(71, 0)
(67, 40)
(77, 289)
(0, -2)
(72, 40)
(0, -1)
(65, 120)
(57, 80)
(39, 74)
(0, -2)
(0, -1)
(51, 40)
(68, 40)
(0, -2)
(0, -1)
(71, 120)
(56, 120)
(73, 960)
(0, -2)
(0, -1)
(43, 40)
(68, 120)
(51, 120)
(72, 60)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(63, 960)
(0, -2)
(0, -1)
(57, 40)
(71, 120)
(77, 160)
(0, -2)
(0, -1)
(65, 0)
(71, 120)
(75, 200)
(0, -2)
(0, -1)
(46, 0)
(67, 120)
(82, 109)
(75, 281)
(65, 80)
(77, 160)
(68, 60)
(66, 150)
(61, 720)
(71, 80)
(58, 1296)
(80, 120)
(80, 120)
(65, 720)
(61, 180)
(59, 120)
(64, 240)
(68, 120)
(63, 180)
(64, 480)
(51, 1200)
(71, 240)
(54, 40)
(71, 240)
(67, 960)
(37, 120)
(63, 180)
(61, 120)
(44, 194)
(61, 120)
(73, 120)
(61, 120)
(61, 120)
(64, 120)
(63, 720)
(56, 240)
(59, 130)
(70, 120)
(55, 0)
(62, 120)
(74, 120)
(75, 80)
(68, 480)
(70, 80)
(56, 180)
(68, 60)
(74, 80)
(61, 60)
(61, 60)
(63, 180)
(80, 200)
(61, 140)
(68, 480)
(63, 120)
(57, 150)
(58, 150)
(60, 120)
(64, 240)
(59, 130)
(44, 120)
(61, 432)
(66, 720)
(80, 120)
(64, 240)
(63, 180)
(73, 960)
(68, 60)
(59, 120)
(68, 120)
(62, 240)
(65, 480)
(61, 432)
(68, 120)
(43, 81)
(64, 240)
(59, 130)
(74, 354)
(60, 240)
(55, 40)
(71, 240)
(68, 60)
(74, 0)
(63, 240)
(63, 180)
(69, 120)
(59, 120)
(74, 80)
(49, 41)
(64, 120)
(56, 180)
(73, 120)
(56, 240)
(0, -1)
(60, 0)
(60, 0)
(61, 80)
(74, 240)
(0, -2)
(50, 240)
(51, 80)
(0, -1)
