iteration: 182500, loss: 2.908248
----
(0, -2)
(0, -1)
(57, 80)
(71, 120)
(0, -2)
(0, -1)
(61, 180)
(57, 960)
(0, -2)
(0, -1)
(63, 40)
(63, 60)
(0, -2)
(0, -1)
(49, 41)
(61, 240)
(0, -2)
(70, 80)
(71, 80)
(49, 240)
(68, 120)
(0, -1)
(80, 0)
(49, 120)
(67, 120)
(0, -2)
(0, -2)
(0, -1)
(75, 80)
(44, 120)
(0, -2)
(73, 150)
(58, 529)
(61, 480)
(58, 120)
(44, 120)
(63, 240)
(73, 0)
(61, 120)
(72, 0)
(40, 240)
(56, 40)
(73, 120)
(0, -2)
(0, -1)
(40, 480)
(51, 80)
(0, -2)
(0, -2)
(0, -1)
(39, 49)
(65, 240)
(0, -2)
(0, -1)
(55, 0)
(60, 80)
(0, -2)
(0, -1)
(59, 130)
(61, 120)
(0, -2)
(56, 120)
(66, 150)
(56, 120)
(55, 80)
(64, 20)
(48, 0)
(64, 480)
(0, -2)
(61, 960)
(60, 40)
(67, 720)
(63, 0)
(68, 120)
(63, 80)
(0, -1)
(68, 60)
(71, 240)
(60, 0)
(64, 180)
(63, 1500)
(53, 14)
(0, -1)
(41, 0)
(59, 40)
(0, -2)
(54, 160)
(68, 960)
(32, 0)
(75, 240)
(69, 180)
(53, 0)
(67, 1440)
(70, 320)
(58, 120)
(37, 13)
(0, -2)
(0, -1)
(44, 240)
(73, 0)
(0, -2)
(0, -2)
(0, -1)
(72, 80)
(80, 245)
(0, -2)
(0, -1)
(63, 240)
(68, 40)
(0, -2)
(0, -2)
(0, -1)
(56, 0)
(44, 120)
(64, 120)
(63, 120)
(72, 80)
(56, 0)
(0, -2)
(0, -1)
(55, 80)
(53, 0)
(0, -2)
(51, 0)
(0, -1)
(51, 0)
(71, 240)
(0, -2)
(0, -1)
(77, 0)
(68, 0)
(0, -2)
(62, 480)
(43, 0)
(58, 120)
(73, 240)
(61, 240)
(73, 0)
(0, -2)
(0, -1)
(60, 0)
(63, 130)
(0, -2)
(54, 0)
(0, -1)
(68, 120)
(60, 120)
(0, -2)
(70, 120)
(70, 720)
(63, 80)
(40, 480)
(59, 40)
(49, 240)
(61, 180)
(69, 40)
(0, -2)
(79, 143)
(0, -2)
(68, 120)
(71, 0)
(60, 120)
(43, 0)
(60, 80)
(58, 480)
(44, 0)
(64, 960)
(51, 0)
(73, 80)
(0, -2)
(0, -1)
(69, 120)
(44, 34)
(0, -2)
(0, -2)
(44, 120)
(0, -1)
(68, 120)
(49, 140)
(64, 240)
(0, -2)
(0, -1)
(68, 80)
(69, 120)
(0, -2)
(0, -1)
(44, 40)
(44, 120)
(0, -2)
(0, -1)
(60, 120)
(64, 120)
(0, -2)
(0, -1)
(62, 0)
(72, 0)
(56, 140)
(72, 0)
(56, 0)
(63, 240)
(65, 480)
(0, -2)
(0, -1)
(56, 80)
(55, 80)
(0, -2)
(0, -2)
(70, 1440)
(0, -1)
(52, 0)
(56, 0)
(0, -2)
(59, 130)
(72, 223)
(0, -1)
(43, 40)
(58, 80)
(68, 40)
(0, -2)
(0, -1)
(60, 120)
(61, 240)
(60, 120)
(64, 1440)
(0, -2)
(52, 240)
(49, 60)
(56, 0)
(71, 240)
(61, 240)
(49, 120)
(54, 480)
(0, -2)
(0, -1)
(71, 120)
(61, 120)
(0, -2)
(63, 57)
(65, 40)
(0, -1)
(82, 480)
(65, 0)
(0, -2)
(0, -1)
(56, 0)
(51, 0)
(64, 120)
(0, -2)
(0, -2)
(49, 240)
(61, 80)
(66, 120)
(51, 20)
(49, 240)
(68, 60)
(56, 0)
(59, 130)
(61, 0)
(67, 480)
(48, 49)
(0, -2)
(0, -1)
(66, 120)
(71, 120)
(68, 40)
(70, 0)
(0, -2)
(0, -1)
(49, 219)
(71, 120)
(0, -2)
(0, -1)
(71, 120)
(48, 40)
(0, -2)
(0, -1)
(49, 198)
(60, 0)
(0, -2)
(66, 120)
(0, -2)
(39, 0)
