iteration: 44000, loss: 4.480016
----
(0, -2)
(73, 0)
(52, 0)
(72, 80)
(71, 40)
(49, 7)
(0, -2)
(0, -1)
(51, 0)
(56, 54)
(0, -2)
(0, -2)
(72, 0)
(45, 0)
(63, 0)
(63, 0)
(60, 240)
(56, 0)
(68, 120)
(0, -2)
(48, 80)
(53, 54)
(64, 120)
(68, 120)
(0, -2)
(0, -1)
(0, -2)
(64, 240)
(72, 80)
(0, -1)
(60, 80)
(0, -1)
(54, 160)
(0, -2)
(61, 80)
(0, -1)
(67, 120)
(0, -1)
(71, 120)
(0, -1)
(69, 80)
(37, 240)
(46, 20)
(44, 7)
(80, 285)
(66, 120)
(61, 240)
(0, -2)
(68, 120)
(73, 120)
(0, -2)
(0, -1)
(68, 240)
(65, 0)
(63, 60)
(0, -2)
(0, -2)
(0, -1)
(63, 0)
(60, 0)
(66, 120)
(0, -2)
(70, 80)
(70, 0)
(68, 80)
(0, -1)
(75, 120)
(0, -2)
(56, 0)
(0, -1)
(0, -2)
(54, 120)
(58, 120)
(0, -1)
(51, 40)
(51, 0)
(63, 240)
(70, 360)
(71, 120)
(70, 80)
(0, -1)
(0, -1)
(0, -2)
(0, -2)
(53, 120)
(0, -1)
(63, 120)
(0, -1)
(71, 120)
(73, 0)
(0, -1)
(40, 1440)
(72, 40)
(71, 120)
(61, 120)
(0, -1)
(72, 480)
(61, 120)
(0, -1)
(63, 120)
(70, 72)
(0, -1)
(56, 0)
(44, 48)
(63, 420)
(82, 480)
(44, 120)
(66, 240)
(53, 0)
(58, 529)
(0, -1)
(51, 0)
(69, 120)
(0, -1)
(53, 240)
(0, -1)
(66, 120)
(0, -1)
(56, 2880)
(0, -2)
(68, 120)
(0, -1)
(63, 40)
(61, 40)
(49, 240)
(54, 40)
(44, 120)
(70, 40)
(63, 0)
(68, 120)
(0, -2)
(0, -1)
(58, 120)
(67, 120)
(73, 180)
(63, 120)
(56, 120)
(49, 120)
(75, 0)
(65, 20)
(52, 80)
(0, -2)
(0, -2)
(73, 480)
(0, -2)
(61, 0)
(70, 80)
(51, 240)
(75, 120)
(61, 60)
(49, 480)
(59, 120)
(51, 80)
(0, -1)
(64, 120)
(69, 120)
(0, -2)
(0, -1)
(0, -1)
(69, 240)
(0, -2)
(68, 120)
(0, -2)
(70, 40)
(75, 120)
(0, -1)
(46, 0)
(73, 40)
(0, -1)
(72, 40)
(64, 120)
(73, 80)
(0, -1)
(0, -1)
(64, 1440)
(58, 80)
(0, -2)
(63, 0)
(0, -2)
(0, -2)
(0, -1)
(0, -2)
(65, 960)
(67, 0)
(51, 0)
(72, 0)
(68, 240)
(72, 80)
(0, -2)
(73, 289)
(55, 0)
(51, 0)
(65, 180)
(54, 480)
(0, -1)
(78, 120)
(0, -2)
(67, 0)
(72, 108)
(0, -1)
(56, 40)
(0, -1)
(58, 720)
(0, -1)
(49, 240)
(0, -1)
(0, -2)
(74, 34)
(0, -2)
(0, -2)
(53, 0)
(37, 240)
(0, -2)
(0, -1)
(64, 130)
(65, 80)
(61, 120)
(64, 240)
(77, 401)
(75, 240)
(68, 80)
(72, 78)
(0, -2)
(56, 0)
(0, -1)
(63, 80)
(0, -2)
(0, -1)
(63, 240)
(77, 480)
(0, -1)
(0, -2)
(72, 0)
(0, -1)
(66, 120)
(60, 40)
(0, -2)
(0, -1)
(49, 80)
(0, -1)
(51, 0)
(0, -1)
(80, 0)
(51, 0)
(0, -2)
(73, 80)
(0, -1)
(0, -2)
(0, -2)
(0, -2)
(55, 2880)
(0, -1)
(71, 120)
(37, 120)
(72, 0)
(77, 40)
(61, 120)
(64, 480)
(51, 80)
(44, 226)
(60, 80)
(77, 38)
(62, 80)
(39, 0)
(64, 120)
(0, -2)
(53, 120)
(63, 180)
(0, -2)
(59, 120)
(68, 120)
(0, -2)
(63, 40)
(72, 0)
(0, -2)
(41, 0)
(0, -2)
(56, 240)
(0, -1)
(69, 40)
(63, 240)
(0, -2)
