iteration: 392000, loss: 0.759690
----
(51, 0)
(68, 0)
(64, 240)
(72, 0)
(70, 0)
(65, 0)
(73, 0)
(84, 289)
(64, 40)
(0, -2)
(0, -1)
(66, 150)
(75, 80)
(0, -2)
(0, -1)
(70, 253)
(67, 40)
(0, -2)
(0, -1)
(55, 80)
(72, 80)
(0, -2)
(0, -1)
(53, 0)
(70, 0)
(44, 27)
(75, 240)
(0, -2)
(0, -1)
(52, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 0)
(71, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(68, 80)
(0, -2)
(0, -1)
(52, 0)
(51, 0)
(65, 0)
(80, 0)
(63, 0)
(62, 20)
(61, 720)
(0, -2)
(0, -1)
(51, 0)
(70, 0)
(49, 9)
(75, 80)
(0, -2)
(58, 360)
(51, 0)
(68, 0)
(56, 0)
(52, 80)
(59, 0)
(0, -2)
(0, -1)
(63, 40)
(75, 400)
(0, -2)
(0, -1)
(65, 0)
(80, 0)
(65, 20)
(80, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(77, 0)
(84, 80)
(76, 0)
(0, -2)
(0, -1)
(51, 80)
(67, 80)
(0, -2)
(0, -1)
(63, 40)
(67, 80)
(0, -2)
(0, -1)
(56, 40)
(73, 40)
(0, -2)
(0, -1)
(60, 40)
(64, 720)
(0, -2)
(0, -1)
(56, 40)
(75, 40)
(0, -2)
(0, -1)
(49, 7)
(53, 54)
(0, -2)
(0, -1)
(49, 80)
(43, 40)
(0, -2)
(0, -1)
(56, 40)
(51, 40)
(0, -2)
(0, -1)
(73, 240)
(68, 1200)
(0, -2)
(0, -1)
(63, 0)
(65, 80)
(65, 20)
(0, -2)
(0, -1)
(53, 80)
(75, 80)
(0, -2)
(0, -1)
(52, 0)
(68, 0)
(56, 0)
(76, 0)
(32, 80)
(76, 40)
(0, -2)
(0, -1)
(54, 0)
(72, 340)
(85, 240)
(39, 26)
(0, -2)
(0, -1)
(51, 80)
(72, 40)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(34, 49)
(73, 80)
(0, -2)
(0, -1)
(72, 0)
(60, 0)
(65, 0)
(73, 0)
(57, 80)
(75, 240)
(80, 40)
(38, 28)
(73, 40)
(75, 240)
(0, -1)
(59, 240)
(73, 120)
(0, -2)
(54, 40)
(0, -1)
(70, 0)
(65, 720)
(49, 7)
(0, -2)
(61, 0)
(48, 20)
(0, -1)
(72, 0)
(67, 120)
(58, 480)
(0, -2)
(72, 240)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(44, 27)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(55, 0)
(68, 0)
(66, 240)
(63, 80)
(56, 180)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(72, 0)
(80, 0)
(58, 80)
(77, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(65, 80)
(58, 40)
(0, -2)
(0, -1)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(39, 0)
(68, 0)
(72, 0)
(64, 80)
(80, 40)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(48, 0)
(75, 0)
(48, 23)
(63, 40)
(72, 200)
(78, 40)
(68, 360)
(64, 130)
(69, 120)
(0, -1)
(66, 0)
(59, 240)
(0, -2)
(0, -1)
(71, 120)
(65, 960)
(0, -2)
(0, -1)
(44, 80)
(65, 120)
(0, -2)
(0, -1)
(58, 80)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(75, 240)
(0, -2)
(0, -1)
(73, 1440)
(64, 180)
(65, 480)
(73, 120)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(39, 16)
(0, -2)
(0, -1)
(71, 120)
(69, 40)
(64, 180)
(0, -2)
(0, -1)
(58, 240)
(65, 20)
(61, 240)
(0, -2)
(0, -1)
(68, 120)
(59, 120)
(59, 120)
(0, -2)
(0, -1)
(66, 120)
(71, 480)
(65, 480)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(65, 120)
(0, -2)
(0, -1)
(44, 0)
(68, 0)
(61, 80)
(68, 80)
(0, -2)
(0, -1)
(70, 78)
(65, 80)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(32, 80)
(58, 80)
(0, -2)
(72, 40)
(0, -1)
(73, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(37, 13)
(73, 80)
(0, -2)
(0, -1)
(52, 0)
(75, 0)
(55, 0)
(75, 80)
(60, 80)
(0, -2)
(0, -1)
(51, 80)
(72, 40)
(0, -2)
(0, -1)
(71, 120)
(73, 80)
(0, -2)
(0, -1)
(71, 120)
(75, 0)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(39, 80)
(73, 0)
(0, -2)
(0, -1)
(66, 120)
(72, 80)
(0, -2)
(0, -1)
(68, 120)
(65, 60)
(0, -2)
(0, -1)
(69, 360)
(75, 405)
(0, -2)
(0, -1)
(49, 240)
(58, 120)
(58, 150)
(0, -2)
(0, -1)
(53, 80)
(80, 213)
(0, -2)
(0, -1)
(69, 360)
(67, 120)
(0, -2)
(0, -1)
(68, 80)
(73, 180)
(0, -2)
(0, -1)
(65, 120)
(44, 240)
(0, -2)
(0, -1)
(56, 40)
(72, 80)
(0, -2)
(0, -1)
(61, 80)
(72, 340)
(0, -2)
(0, -1)
(52, 0)
(77, 0)
(59, 1440)
(78, 480)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(51, 40)
(68, 40)
(0, -2)
(0, -1)
(54, 0)
(63, 0)
(48, 40)
(75, 41)
(0, -2)
(0, -1)
(63, 0)
(76, 0)
(61, 420)
(46, 38)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 0)
(63, 0)
(56, 0)
(71, 0)
(60, 0)
(68, 0)
(63, 0)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(44, 40)
(48, 0)
(80, 0)
(53, 40)
(56, 120)
(89, 80)
(0, -2)
(0, -1)
(55, 80)
(73, 80)
(0, -2)
(0, -1)
(48, 0)
(72, 0)
(51, 80)
(64, 175)
(0, -2)
(0, -1)
(39, 80)
(51, 40)
(0, -2)
(0, -1)
(55, 40)
(75, 80)
(0, -2)
(0, -1)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(56, 80)
(80, 240)
(0, -2)
(0, -1)
(48, 40)
(80, 240)
(0, -2)
(0, -1)
(39, 0)
(41, 0)
(92, 240)
(58, 120)
(0, -2)
(0, -1)
(51, 0)
(78, 0)
(44, 34)
(64, 80)
(0, -2)
(70, 80)
(67, 40)
(75, 40)
(0, -2)
(0, -1)
(63, 0)
(72, 0)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(49, 40)
(75, 274)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(73, 240)
(60, 80)
(62, 80)
(0, -2)
(0, -1)
(48, 40)
(80, 240)
(0, -2)
(0, -1)
(72, 80)
(75, 40)
(0, -2)
(0, -1)
(51, 80)
(75, 240)
(0, -2)
(0, -1)
(39, 0)
(70, 120)
(65, 40)
(82, 34)
(0, -2)
(0, -1)
(67, 40)
(87, 80)
(0, -2)
(0, -1)
(58, 0)
(72, 0)
(32, 0)
(63, 0)
(69, 0)
(77, 160)
(63, 80)
(60, 240)
(0, -2)
(0, -1)
(70, 120)
(68, 80)
(0, -2)
(0, -1)
(71, 120)
(51, 80)
(0, -2)
(0, -1)
(66, 0)
(70, 120)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(61, 0)
(64, 180)
(77, 120)
