iteration: 216000, loss: 1.022976
----
(73, 80)
(0, -1)
(71, 180)
(62, 40)
(0, -2)
(54, 64)
(0, -1)
(73, 120)
(62, 0)
(0, -2)
(0, -1)
(43, 80)
(80, 40)
(0, -2)
(0, -1)
(63, 120)
(49, 40)
(0, -2)
(0, -1)
(68, 120)
(65, 80)
(63, 120)
(0, -2)
(0, -1)
(49, 240)
(63, 120)
(0, -2)
(0, -1)
(57, 0)
(72, 56)
(80, 80)
(0, -2)
(56, 0)
(68, 0)
(51, 0)
(72, 0)
(56, 40)
(79, 40)
(55, 40)
(0, -2)
(0, -1)
(63, 80)
(63, 80)
(0, -2)
(0, -1)
(39, 0)
(63, 0)
(32, 40)
(67, 20)
(0, -2)
(0, -1)
(71, 120)
(64, 120)
(0, -2)
(0, -1)
(59, 40)
(67, 0)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(63, 120)
(0, -2)
(0, -1)
(71, 120)
(63, 240)
(80, 240)
(0, -2)
(0, -1)
(65, 120)
(69, 120)
(0, -2)
(0, -1)
(64, 480)
(66, 120)
(68, 120)
(0, -2)
(0, -1)
(68, 120)
(71, 120)
(53, 40)
(0, -2)
(0, -1)
(68, 480)
(66, 120)
(65, 480)
(0, -2)
(0, -1)
(68, 120)
(61, 240)
(58, 240)
(0, -2)
(0, -1)
(53, 240)
(64, 360)
(0, -2)
(70, 40)
(37, 7)
(66, 720)
(54, 120)
(78, 120)
(60, 120)
(0, -1)
(71, 120)
(59, 720)
(0, -2)
(53, 120)
(73, 480)
(61, 180)
(52, 0)
(58, 150)
(64, 120)
(66, 720)
(61, 120)
(48, 49)
(63, 960)
(73, 120)
(65, 180)
(65, 60)
(82, 109)
(48, 0)
(73, 120)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(68, 120)
(49, 240)
(61, 120)
(65, 180)
(68, 60)
(59, 120)
(47, 1200)
(52, 240)
(73, 120)
(56, 140)
(73, 120)
(0, -1)
(80, 120)
(82, 109)
(0, -2)
(32, 40)
(0, -1)
(73, 120)
(61, 80)
(0, -2)
(52, 240)
(70, 120)
(64, 240)
(56, 180)
(0, -1)
(61, 2880)
(44, 20)
(44, 34)
(0, -2)
(48, 120)
(0, -1)
(58, 240)
(75, 184)
(0, -2)
(56, 240)
(77, 120)
(56, 579)
(73, 150)
(51, 80)
(0, -1)
(44, 20)
(47, 37)
(61, 120)
(54, 120)
(0, -2)
(0, -1)
(49, 240)
(51, 120)
(78, 120)
(0, -2)
(0, -1)
(37, 233)
(44, 240)
(44, 120)
(0, -2)
(0, -1)
(49, 240)
(62, 120)
(49, 120)
(0, -2)
(0, -1)
(54, 240)
(58, 120)
(61, 120)
(0, -2)
(0, -1)
(49, 120)
(51, 120)
(0, -2)
(0, -1)
(49, 120)
(58, 240)
(0, -2)
(0, -1)
(58, 240)
(64, 180)
(0, -2)
(0, -1)
(72, 0)
(53, 240)
(68, 40)
(0, -2)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(73, 120)
(81, 240)
(61, 480)
(0, -2)
(0, -1)
(73, 360)
(71, 120)
(0, -2)
(0, -1)
(71, 120)
(63, 108)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(0, -2)
(0, -1)
(68, 120)
(67, 120)
(0, -2)
(60, 60)
(0, -1)
(74, 0)
(68, 40)
(0, -2)
(0, -1)
(71, 120)
(51, 1440)
(63, 120)
(0, -2)
(0, -1)
(71, 120)
(41, 14)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(37, 34)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(49, 240)
(0, -2)
(0, -1)
(71, 120)
(65, 120)
(0, -2)
(0, -1)
(71, 120)
(70, 72)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(73, 120)
(0, -2)
(0, -1)
(44, 34)
(87, 0)
(61, 120)
(79, 240)
(85, 80)
(66, 240)
(61, 180)
(64, 180)
(66, 240)
(61, 140)
(64, 120)
(66, 960)
(63, 120)
(39, 20)
(85, 240)
(0, -1)
(72, 0)
(67, 120)
(75, 80)
(0, -2)
(0, -1)
(56, 0)
(75, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 80)
(74, 34)
(0, -2)
(0, -1)
(60, 80)
(84, 80)
(0, -2)
(0, -1)
(64, 40)
(73, 40)
(0, -2)
(0, -1)
(50, 0)
(80, 0)
(58, 0)
(80, 0)
(63, 0)
(74, 0)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(51, 0)
(70, 0)
(55, 40)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(71, 180)
(68, 80)
(60, 0)
(0, -2)
(37, 7)
(52, 0)
(68, 0)
(48, 23)
(39, 0)
(60, 0)
(56, 0)
(70, 0)
(39, 0)
(63, 0)
(65, 0)
(61, 0)
(51, 40)
(69, 40)
(72, 80)
(58, 360)
(0, -2)
(0, -1)
(50, 40)
(56, 2880)
(0, -2)
(0, -1)
(61, 80)
(76, 0)
(0, -2)
(0, -1)
(68, 80)
(75, 80)
(0, -2)
(0, -1)
(43, 0)
(66, 240)
(74, 0)
(92, 80)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(63, 0)
(84, 40)
(44, 0)
(71, 0)
(51, 0)
(72, 0)
(39, 49)
(63, 40)
(75, 240)
(0, -2)
(0, -1)
(60, 0)
(44, 24)
(61, 80)
(72, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(67, 40)
(64, 40)
(0, -2)
(0, -1)
(51, 1200)
(73, 80)
(0, -2)
(0, -1)
(56, 40)
(73, 80)
(0, -2)
(0, -1)
(68, 80)
(73, 40)
(0, -2)
(0, -1)
(65, 360)
(71, 0)
(0, -2)
(73, 40)
(72, 120)
(0, -1)
(72, 80)
(61, 80)
(0, -2)
(75, 720)
(71, 80)
(73, 80)
(0, -1)
(58, 120)
(75, 405)
(0, -2)
(53, 120)
(55, 80)
(0, -1)
(37, 13)
(49, 204)
(56, 180)
(0, -2)
(0, -1)
(49, 120)
(66, 720)
(0, -2)
(0, -1)
(71, 180)
(54, 120)
(0, -2)
(49, 219)
(0, -1)
(70, 0)
(87, 0)
(68, 150)
(0, -2)
(72, 40)
(0, -1)
(68, 60)
(80, 240)
(67, 40)
(0, -2)
(74, 240)
(0, -1)
(73, 0)
(61, 80)
(84, 80)
(0, -2)
(61, 240)
(0, -1)
(39, 16)
(60, 80)
(0, -2)
(59, 240)
(48, 120)
(63, 180)
(85, 80)
(0, -1)
(70, 360)
(73, 360)
(0, -2)
(72, 120)
(0, -1)
(50, 40)
(71, 120)
(0, -2)
(63, 180)
(55, 0)
(70, 0)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(61, 0)
(77, 0)
(71, 40)
(64, 40)
(0, -2)
(0, -1)
(61, 80)
(75, 405)
(0, -2)
(0, -1)
(55, 80)
(81, 245)
(0, -2)
(0, -1)
(61, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(49, 80)
(73, 98)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(60, 0)
(63, 0)
(48, 0)
(73, 120)
(62, 0)
(51, 1440)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(58, 0)
(73, 0)
(61, 80)
(65, 120)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(60, 0)
(77, 0)
(73, 0)
(44, 41)
(72, 80)
(0, -2)
(0, -1)
(39, 0)
(87, 0)
(44, 30)
(84, 0)
(0, -2)
(0, -1)
(53, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(57, 0)
(73, 278)
(72, 80)
(77, 160)
(0, -2)
(0, -1)
(44, 80)
(48, 40)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(39, 38)
(80, 0)
(0, -2)
(0, -1)
(51, 0)
(71, 0)
(55, 0)
(71, 0)
(65, 80)
(55, 0)
(71, 0)
(51, 0)
(72, 0)
(56, 80)
(68, 40)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(55, 0)
(72, 0)
(60, 0)
(63, 0)
(67, 0)
(57, 80)
(72, 40)
(64, 40)
(0, -2)
(0, -1)
(53, 80)
(73, 240)
(0, -2)
(0, -1)
(56, 40)
(80, 120)
(0, -2)
(0, -1)
