iteration: 190500, loss: 1.958583
----
(75, 60)
(61, 120)
(57, 0)
(61, 432)
(68, 60)
(70, 120)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(48, 80)
(79, 80)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(64, 1440)
(0, -2)
(0, -1)
(39, 0)
(64, 120)
(60, 80)
(92, 80)
(0, -2)
(0, -1)
(71, 120)
(75, 240)
(0, -2)
(72, 80)
(68, 120)
(0, -1)
(59, 120)
(59, 120)
(72, 160)
(0, -2)
(66, 240)
(0, -1)
(75, 80)
(61, 120)
(0, -2)
(61, 140)
(72, 80)
(51, 1200)
(54, 120)
(37, 120)
(43, 81)
(62, 480)
(56, 180)
(68, 120)
(63, 60)
(70, 480)
(66, 120)
(70, 360)
(71, 180)
(73, 120)
(58, 120)
(49, 41)
(61, 60)
(43, 80)
(0, -1)
(61, 140)
(69, 120)
(0, -2)
(64, 120)
(0, -1)
(65, 120)
(67, 720)
(0, -2)
(56, 240)
(37, 233)
(73, 120)
(66, 480)
(58, 150)
(61, 120)
(60, 120)
(63, 60)
(61, 240)
(65, 480)
(68, 60)
(68, 1440)
(73, 120)
(61, 432)
(55, 140)
(64, 120)
(61, 432)
(56, 140)
(59, 120)
(62, 480)
(80, 60)
(59, 130)
(65, 480)
(56, 140)
(66, 360)
(65, 480)
(64, 240)
(56, 140)
(68, 120)
(67, 120)
(61, 480)
(63, 180)
(74, 240)
(60, 240)
(64, 240)
(63, 180)
(66, 120)
(61, 240)
(69, 120)
(62, 480)
(75, 60)
(63, 180)
(75, 60)
(60, 240)
(69, 120)
(55, 140)
(64, 120)
(59, 130)
(68, 60)
(64, 240)
(85, 80)
(56, 140)
(64, 180)
(80, 120)
(70, 120)
(65, 480)
(63, 120)
(61, 240)
(0, -1)
(71, 120)
(63, 120)
(0, -2)
(0, -1)
(80, 120)
(67, 120)
(0, -2)
(0, -1)
(71, 120)
(69, 120)
(0, -2)
(0, -1)
(75, 289)
(68, 240)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(0, -2)
(0, -1)
(68, 120)
(70, 120)
(0, -2)
(0, -1)
(71, 120)
(64, 120)
(0, -2)
(0, -1)
(39, 80)
(71, 120)
(0, -2)
(0, -1)
(69, 120)
(72, 100)
(0, -2)
(0, -1)
(68, 120)
(69, 0)
(0, -2)
(0, -1)
(39, 0)
(60, 0)
(48, 20)
(80, 80)
(0, -2)
(0, -1)
(61, 0)
(63, 0)
(49, 41)
(68, 80)
(0, -2)
(0, -1)
(55, 80)
(67, 120)
(0, -2)
(0, -1)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(61, 0)
(63, 0)
(56, 40)
(71, 1440)
(0, -2)
(0, -1)
(60, 80)
(73, 80)
(0, -2)
(73, 40)
(0, -1)
(75, 0)
(69, 0)
(78, 1440)
(64, 1440)
(61, 140)
(70, 40)
(75, 60)
(0, -2)
(0, -1)
(71, 120)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(75, 40)
(65, 120)
(0, -2)
(0, -1)
(56, 80)
(71, 120)
(0, -2)
(0, -1)
(61, 80)
(75, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(67, 240)
(52, 0)
(0, -1)
(57, 0)
(68, 80)
(75, 200)
(58, 240)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(49, 9)
(76, 157)
(0, -2)
(67, 0)
(48, 40)
(69, 80)
(0, -1)
(60, 40)
(75, 234)
(0, -2)
(70, 80)
(51, 80)
(0, -1)
(73, 120)
(58, 120)
(61, 240)
(0, -2)
(0, -1)
(63, 120)
(51, 120)
(0, -2)
(0, -1)
(68, 120)
(64, 120)
(0, -2)
(0, -1)
(65, 120)
(37, 34)
(0, -2)
(0, -1)
(71, 120)
(44, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(57, 0)
(68, 1440)
(44, 40)
(63, 180)
(0, -2)
(0, -1)
(56, 40)
(66, 120)
(0, -2)
(0, -1)
(75, 40)
(84, 0)
(0, -2)
(0, -1)
(48, 34)
(77, 40)
(0, -2)
(0, -1)
(47, 34)
(64, 240)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(56, 0)
(76, 0)
(60, 0)
(48, 49)
(67, 0)
(59, 130)
(63, 120)
(0, -1)
(59, 0)
(61, 120)
(44, 49)
(84, 0)
(59, 120)
(72, 80)
(75, 240)
(75, 60)
(75, 60)
(64, 130)
(70, 240)
(62, 480)
(0, -2)
(0, -1)
(71, 120)
(71, 120)
(0, -2)
(56, 140)
(39, 10)
(0, -1)
(62, 720)
(59, 1440)
(0, -2)
(72, 40)
(68, 60)
(0, -1)
(71, 120)
(66, 120)
(89, 289)
(0, -2)
(0, -1)
(56, 80)
(87, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(39, 38)
(84, 289)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(48, 80)
(61, 40)
(0, -2)
(0, -1)
(59, 130)
(75, 80)
(0, -2)
(0, -1)
(51, 40)
(76, 0)
(55, 0)
(70, 40)
(63, 0)
(65, 0)
(56, 0)
(70, 0)
(63, 0)
(61, 0)
(44, 0)
(68, 0)
(56, 0)
(68, 0)
(63, 0)
(72, 0)
(68, 0)
(63, 0)
(72, 0)
(56, 80)
(68, 80)
(77, 80)
(0, -2)
(0, -1)
(71, 120)
(75, 80)
(0, -2)
(56, 180)
(0, -1)
(75, 0)
(79, 226)
(61, 80)
(0, -2)
(0, -1)
(55, 0)
(60, 0)
(70, 0)
(63, 40)
(72, 80)
(0, -2)
(0, -1)
(75, 80)
(63, 0)
(64, 0)
(50, 240)
(44, 78)
(79, 80)
(44, 1440)
(85, 80)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(0, -2)
(0, -1)
(71, 120)
(80, 480)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(77, 160)
(66, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(46, 38)
(0, -2)
(0, -1)
(65, 120)
(43, 49)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(75, 0)
(80, 480)
(82, 109)
(0, -2)
(65, 80)
(0, -1)
(74, 0)
(62, 480)
(0, -2)
(53, 120)
(62, 480)
(65, 40)
(0, -1)
(65, 60)
(44, 20)
(44, 45)
(0, -2)
(0, -1)
(49, 120)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(59, 120)
(0, -2)
(0, -1)
(56, 40)
(44, 120)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(61, 0)
(84, 289)
(0, -2)
(0, -1)
(68, 0)
(63, 40)
(58, 80)
(77, 80)
(0, -2)
(0, -1)
(39, 0)
(48, 40)
(77, 80)
