iteration: 383500, loss: 1.479362
----
(75, 80)
(0, -2)
(0, -1)
(72, 0)
(75, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(39, 20)
(51, 40)
(39, 80)
(0, -2)
(0, -1)
(43, 120)
(79, 280)
(0, -2)
(0, -1)
(51, 80)
(65, 80)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 40)
(69, 80)
(0, -2)
(0, -1)
(51, 40)
(73, 80)
(0, -2)
(0, -1)
(49, 80)
(72, 80)
(0, -2)
(0, -1)
(36, 0)
(76, 0)
(68, 1200)
(73, 120)
(0, -2)
(0, -1)
(48, 0)
(72, 0)
(61, 0)
(77, 0)
(55, 0)
(68, 0)
(51, 0)
(75, 0)
(58, 0)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(50, 0)
(78, 0)
(47, 0)
(64, 40)
(80, 438)
(63, 180)
(0, -1)
(51, 0)
(73, 0)
(56, 40)
(78, 255)
(0, -2)
(70, 80)
(0, -1)
(75, 80)
(60, 0)
(92, 80)
(53, 40)
(63, 60)
(0, -2)
(0, -1)
(53, 40)
(84, 40)
(0, -2)
(0, -1)
(43, 40)
(73, 80)
(0, -2)
(0, -1)
(68, 120)
(63, 40)
(0, -2)
(0, -1)
(64, 0)
(51, 40)
(80, 480)
(55, 0)
(59, 130)
(63, 0)
(69, 0)
(68, 0)
(60, 80)
(69, 80)
(0, -2)
(0, -1)
(44, 80)
(66, 120)
(0, -2)
(0, -1)
(55, 0)
(68, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(52, 0)
(68, 0)
(32, 40)
(77, 0)
(71, 0)
(51, 40)
(62, 210)
(76, 289)
(62, 210)
(0, -1)
(71, 240)
(63, 80)
(0, -2)
(0, -1)
(56, 0)
(75, 0)
(44, 34)
(63, 80)
(0, -2)
(0, -1)
(60, 180)
(60, 240)
(73, 240)
(54, 68)
(0, -2)
(0, -1)
(52, 0)
(72, 0)
(77, 248)
(61, 80)
(0, -2)
(0, -1)
(51, 80)
(75, 80)
(0, -2)
(0, -1)
(55, 0)
(67, 40)
(48, 80)
(0, -2)
(0, -1)
(44, 0)
(51, 0)
(68, 0)
(34, 49)
(72, 200)
(0, -2)
(0, -1)
(41, 0)
(68, 0)
(56, 0)
(71, 0)
(53, 0)
(65, 80)
(75, 40)
(76, 289)
(51, 40)
(61, 140)
(60, 40)
(0, -1)
(67, 120)
(75, 400)
(0, -2)
(72, 40)
(0, -1)
(79, 96)
(61, 240)
(0, -2)
(66, 480)
(0, -1)
(70, 0)
(64, 720)
(63, 120)
(0, -2)
(0, -1)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(57, 40)
(63, 40)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(41, 0)
(64, 80)
(0, -2)
(0, -1)
(44, 0)
(68, 0)
(58, 0)
(60, 0)
(60, 0)
(55, 80)
(75, 281)
(64, 120)
(0, -2)
(0, -1)
(53, 0)
(72, 0)
(46, 37)
(82, 278)
(0, -2)
(0, -1)
(41, 74)
(68, 40)
(0, -2)
(0, -1)
(70, 120)
(80, 240)
(0, -2)
(0, -1)
(58, 80)
(73, 80)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(75, 0)
(58, 80)
(34, 49)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 80)
(51, 0)
(68, 0)
(56, 0)
(71, 0)
(60, 0)
(80, 0)
(41, 0)
(75, 200)
(69, 80)
(72, 80)
(0, -2)
(0, -1)
(57, 0)
(60, 175)
(74, 0)
(92, 80)
(0, -2)
(0, -1)
(58, 0)
(73, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 27)
(66, 120)
(0, -2)
(0, -1)
(73, 0)
(75, 0)
(56, 40)
(92, 80)
(0, -2)
(0, -1)
(56, 80)
(72, 80)
(0, -2)
(0, -1)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(48, 80)
(75, 184)
(0, -2)
(67, 80)
(0, -1)
(75, 80)
(70, 80)
(0, -2)
(65, 40)
(68, 40)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(51, 80)
(58, 80)
(0, -2)
(0, -1)
(63, 0)
(51, 40)
(47, 34)
(77, 160)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(32, 40)
(89, 80)
(0, -2)
(0, -1)
(51, 80)
(67, 80)
(79, 440)
(70, 40)
(51, 40)
