iteration: 100000, loss: 4.247996
----
(49, 240)
(0, -1)
(0, -2)
(0, -1)
(74, 274)
(0, -1)
(63, 0)
(0, -1)
(72, 80)
(66, 120)
(0, -2)
(52, 40)
(0, -2)
(0, -2)
(63, 40)
(43, 120)
(68, 240)
(76, 160)
(56, 80)
(44, 120)
(62, 424)
(64, 240)
(75, 0)
(66, 120)
(63, 40)
(71, 120)
(0, -2)
(0, -2)
(0, -2)
(0, -1)
(63, 38)
(66, 360)
(54, 64)
(51, 0)
(44, 120)
(67, 960)
(53, 240)
(71, 120)
(63, 40)
(0, -1)
(80, 120)
(75, 88)
(44, 24)
(0, -2)
(0, -2)
(71, 120)
(68, 120)
(73, 0)
(78, 960)
(71, 120)
(55, 80)
(0, -1)
(84, 0)
(65, 480)
(0, -2)
(44, 6)
(0, -1)
(72, 0)
(61, 120)
(54, 120)
(59, 120)
(0, -1)
(59, 130)
(0, -1)
(65, 0)
(0, -2)
(0, -2)
(64, 240)
(73, 120)
(56, 140)
(60, 80)
(46, 63)
(0, -1)
(0, -1)
(66, 120)
(0, -1)
(41, 89)
(49, 240)
(61, 180)
(0, -2)
(71, 240)
(49, 155)
(68, 0)
(0, -1)
(72, 80)
(74, 120)
(49, 64)
(0, -2)
(0, -1)
(68, 120)
(55, 80)
(72, 0)
(70, 80)
(72, 0)
(0, -2)
(0, -1)
(51, 0)
(41, 70)
(70, 320)
(64, 360)
(0, -1)
(44, 85)
(51, 0)
(67, 40)
(0, -2)
(63, 80)
(55, 0)
(68, 60)
(48, 0)
(63, 120)
(0, -2)
(0, -2)
(0, -2)
(73, 0)
(65, 0)
(0, -2)
(0, -2)
(0, -1)
(0, -1)
(54, 120)
(72, 0)
(0, -1)
(44, 120)
(0, -1)
(49, 20)
(0, -1)
(68, 120)
(0, -2)
(59, 240)
(69, 0)
(0, -1)
(64, 480)
(61, 120)
(76, 0)
(60, 0)
(37, 34)
(0, -1)
(54, 40)
(0, -2)
(62, 40)
(0, -1)
(0, -2)
(72, 120)
(0, -1)
(51, 80)
(68, 40)
(44, 424)
(0, -1)
(71, 120)
(32, 48)
(0, -1)
(0, -1)
(67, 120)
(0, -1)
(63, 0)
(0, -1)
(51, 0)
(49, 60)
(0, -2)
(0, -2)
(0, -2)
(62, 120)
(60, 120)
(77, 109)
(0, -1)
(73, 120)
(44, 120)
(0, -1)
(58, 120)
(0, -1)
(71, 240)
(0, -1)
(68, 120)
(61, 480)
(55, 120)
(51, 0)
(61, 960)
(37, 120)
(56, 0)
(0, -1)
(63, 0)
(64, 720)
(49, 120)
(0, -1)
(51, 40)
(75, 0)
(71, 120)
(59, 2880)
(75, 120)
(0, -1)
(60, 0)
(72, 0)
(49, 80)
(56, 0)
(68, 240)
(65, 20)
(0, -2)
(62, 960)
(59, 240)
(61, 240)
(0, -1)
(58, 0)
(67, 40)
(0, -1)
(67, 120)
(68, 80)
(0, -2)
(51, 0)
(39, 80)
(71, 180)
(0, -1)
(0, -2)
(66, 120)
(39, 0)
(49, 64)
(77, 80)
