iteration: 234000, loss: 2.855196
----
(73, 0)
(44, 120)
(48, 80)
(0, -2)
(0, -1)
(51, 80)
(55, 0)
(0, -2)
(0, -1)
(56, 0)
(47, 34)
(75, 0)
(65, 20)
(53, 80)
(61, 80)
(0, -2)
(70, 80)
(73, 80)
(51, 40)
(59, 130)
(63, 720)
(0, -1)
(71, 120)
(60, 80)
(71, 0)
(70, 80)
(0, -2)
(0, -1)
(55, 0)
(68, 240)
(0, -2)
(58, 120)
(0, -1)
(78, 480)
(72, 80)
(0, -2)
(0, -1)
(49, 198)
(0, -1)
(56, 0)
(58, 240)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(51, 40)
(0, -2)
(46, 40)
(0, -1)
(71, 0)
(63, 0)
(0, -2)
(0, -1)
(51, 0)
(51, 0)
(0, -2)
(0, -1)
(71, 120)
(71, 240)
(0, -2)
(0, -1)
(61, 240)
(56, 40)
(66, 120)
(0, -2)
(53, 120)
(0, -1)
(60, 120)
(0, -1)
(44, 120)
(70, 480)
(0, -2)
(0, -1)
(63, 240)
(51, 0)
(0, -2)
(0, -1)
(75, 80)
(70, 480)
(0, -2)
(0, -1)
(51, 80)
(54, 120)
(0, -2)
(75, 120)
(0, -2)
(0, -1)
(73, 720)
(58, 120)
(59, 130)
(0, -2)
(53, 720)
(68, 120)
(73, 360)
(0, -1)
(60, 120)
(60, 0)
(72, 120)
(0, -2)
(0, -1)
(58, 240)
(64, 240)
(61, 120)
(57, 140)
(68, 80)
(71, 180)
(65, 0)
(65, 480)
(63, 0)
(60, 120)
(51, 0)
(61, 80)
(70, 720)
(0, -2)
(0, -1)
(56, 0)
(51, 80)
(69, 180)
(0, -2)
(71, 240)
(0, -1)
(49, 120)
(71, 240)
(66, 240)
(0, -2)
(71, 240)
(67, 80)
(54, 120)
(0, -1)
(71, 120)
(63, 120)
(0, -2)
(64, 0)
(63, 40)
(72, 480)
(63, 57)
(64, 120)
(52, 0)
(60, 120)
(56, 140)
(63, 130)
(44, 24)
(49, 120)
(65, 960)
(51, 80)
(0, -1)
(44, 0)
(51, 0)
(70, 720)
