iteration: 142000, loss: 3.731943
----
(51, 0)
(0, -1)
(67, 120)
(76, 240)
(0, -2)
(0, -2)
(0, -1)
(72, 120)
(72, 80)
(0, -2)
(60, 120)
(0, -1)
(59, 0)
(44, 120)
(0, -2)
(71, 240)
(44, 80)
(68, 120)
(71, 240)
(68, 0)
(0, -2)
(0, -1)
(68, 120)
(60, 0)
(59, 130)
(0, -2)
(0, -1)
(56, 40)
(73, 0)
(0, -2)
(0, -1)
(52, 0)
(61, 120)
(0, -2)
(0, -1)
(72, 0)
(64, 120)
(55, 80)
(0, -2)
(64, 240)
(0, -1)
(73, 0)
(75, 240)
(75, 80)
(0, -2)
(54, 0)
(0, -1)
(51, 40)
(56, 1440)
(68, 0)
(0, -2)
(56, 120)
(71, 480)
(49, 41)
(0, -1)
(60, 40)
(61, 0)
(0, -2)
(73, 0)
(66, 120)
(0, -1)
(49, 9)
(61, 960)
(0, -2)
(0, -1)
(51, 80)
(49, 120)
(0, -2)
(0, -1)
(68, 240)
(73, 120)
(58, 120)
(0, -2)
(69, 0)
(0, -1)
(55, 80)
(0, -1)
(60, 120)
(68, 40)
(0, -2)
(0, -1)
(53, 0)
(68, 0)
(0, -2)
(0, -1)
(56, 80)
(52, 80)
(0, -2)
(0, -2)
(64, 120)
(92, 240)
(0, -1)
(71, 120)
(56, 40)
(0, -2)
(0, -2)
(0, -1)
(51, 40)
(68, 0)
(67, 40)
(0, -2)
(72, 960)
(60, 80)
(78, 120)
(51, 0)
(57, 40)
(60, 80)
(0, -2)
(0, -1)
(65, 480)
(63, 240)
(0, -2)
(0, -1)
(61, 80)
(75, 40)
(0, -2)
(0, -1)
(52, 0)
(49, 20)
(0, -2)
(0, -1)
(63, 40)
(71, 240)
(0, -2)
(0, -2)
(55, 120)
(49, 240)
(78, 120)
(58, 120)
(71, 240)
(60, 240)
(43, 0)
(37, 664)
(71, 240)
(63, 80)
(0, -1)
(65, 480)
(51, 40)
(0, -2)
(68, 360)
(0, -1)
(66, 60)
(48, 80)
(0, -2)
(60, 80)
(49, 9)
(0, -1)
(39, 38)
(70, 80)
(0, -2)
(0, -1)
(65, 0)
(63, 40)
(73, 120)
(0, -2)
(60, 120)
(0, -1)
(49, 120)
(56, 0)
(70, 80)
(0, -2)
(81, 80)
(44, 80)
(64, 480)
(0, -1)
(63, 80)
(63, 40)
(0, -2)
(0, -2)
(0, -2)
(84, 80)
(45, 49)
(61, 480)
(54, 1920)
(44, 120)
(58, 120)
(69, 120)
(0, -2)
(0, -1)
(49, 140)
(58, 120)
(0, -2)
(0, -1)
(56, 80)
(71, 240)
(0, -2)
(0, -1)
(66, 150)
(61, 480)
(73, 180)
(0, -2)
(0, -2)
(60, 80)
(76, 240)
(68, 40)
(0, -1)
(37, 13)
(64, 120)
(0, -2)
(0, -1)
(72, 0)
(60, 120)
(71, 0)
(60, 40)
(73, 1440)
(0, -1)
(50, 40)
(68, 120)
(0, -2)
(0, -1)
(61, 480)
(44, 120)
(0, -2)
(0, -1)
(51, 80)
(44, 120)
(0, -2)
(58, 0)
(71, 240)
(66, 120)
(56, 18)
(71, 240)
(71, 240)
(58, 120)
(72, 56)
(44, 120)
(66, 120)
(44, 7)
(75, 0)
(48, 0)
(73, 150)
(0, -2)
(52, 80)
(58, 120)
(61, 120)
(56, 480)
(49, 240)
(68, 120)
(68, 120)
(58, 120)
(53, 120)
(64, 960)
(61, 120)
(0, -1)
(46, 40)
(49, 240)
(0, -2)
(0, -2)
(63, 0)
(52, 240)
(56, 0)
(58, 80)
(0, -2)
(60, 120)
(56, 0)
(56, 240)
(49, 240)
(60, 0)
(68, 80)
(0, -2)
(54, 64)
(0, -1)
(56, 40)
(72, 80)
(0, -2)
(77, 401)
(60, 80)
(79, 240)
(0, -1)
(55, 240)
(64, 240)
(0, -2)
(0, -1)
(55, 0)
(71, 240)
(0, -2)
(0, -1)
(49, 120)
(72, 240)
(63, 120)
(0, -2)
(60, 120)
(0, -1)
(44, 120)
(56, 0)
(0, -1)
(65, 0)
(80, 0)
(0, -2)
(77, 180)
(61, 240)
(44, 80)
(73, 480)
(49, 120)
(72, 0)
(56, 120)
(49, 240)
(54, 160)
(0, -2)
(44, 240)
(0, -1)
(44, 80)
(56, 424)
(58, 120)
(0, -2)
(55, 240)
(44, 80)
(68, 40)
(53, 0)
(73, 120)
(65, 120)
(49, 60)
(0, -2)
(0, -1)
(56, 80)
(61, 80)
(61, 120)
(0, -2)
(54, 64)
(73, 480)
(56, 1440)
(56, 140)
(72, 0)
(75, 80)
(0, -1)
(66, 150)
(61, 0)
(0, -2)
(0, -1)
(49, 40)
(68, 240)
(63, 720)
(0, -2)
(56, 120)
(0, -1)
(49, 120)
(57, 40)
(44, 7)
(68, 0)
(54, 0)
(0, -1)
(68, 40)
(44, 0)
(0, -2)
(0, -1)
(56, 0)
(62, 40)
(0, -2)
(0, -1)
(75, 405)
(75, 120)
(0, -2)
(56, 140)
(58, 120)
(63, 120)
(0, -2)
(0, -1)
(49, 140)
(68, 80)
(59, 120)
(0, -2)
(0, -1)
(63, 240)
(44, 120)
(0, -2)
(0, -2)
(54, 64)
(58, 120)
(56, 0)
(56, 120)
(0, -2)
(58, 120)
(0, -1)
(0, -1)
(68, 240)
(44, 120)
(0, -2)
(0, -2)
(0, -1)
(61, 80)
(61, 120)
(0, -2)
(0, -1)
(73, 240)
(66, 120)
(64, 180)
(65, 20)
(0, -2)
(0, -1)
(51, 0)
(56, 80)
(72, 0)
(0, -2)
(44, 78)
(0, -1)
(51, 40)
(75, 120)
(0, -2)
(0, -1)
(72, 0)
(49, 240)
(61, 0)
(0, -2)
(58, 120)
(0, -1)
(70, 0)
(49, 120)
(62, 120)
(0, -2)
(0, -2)
(0, -1)
(51, 0)
(56, 64)
(77, 240)
(0, -2)
(0, -2)
(48, 20)
(62, 720)
(75, 120)
(71, 120)
(58, 0)
(0, -2)
(0, -1)
(49, 120)
(88, 240)
(0, -1)
(48, 80)
(49, 226)
(0, -2)
(0, -2)
(0, -1)
(51, 0)
(51, 40)
(0, -1)
(61, 720)
(60, 120)
(68, 0)
(58, 120)
(0, -2)
(71, 240)
(0, -1)
(51, 80)
(77, 240)
(0, -2)
(0, -1)
(68, 240)
(44, 120)
(0, -2)
(0, -1)
(49, 140)
(68, 240)
(0, -2)
(0, -2)
(60, 120)
(0, -1)
(55, 2880)
(72, 40)
(75, 80)
(0, -2)
(51, 0)
(0, -1)
(75, 240)
(64, 0)
(0, -2)
(0, -1)
(75, 0)
(66, 120)
(0, -2)
(0, -1)
(73, 480)
(69, 0)
(0, -2)
(0, -1)
(58, 80)
(68, 0)
(0, -2)
(53, 14)
(71, 240)
(62, 40)
(44, 240)
(63, 0)
(61, 0)
(57, 0)
(44, 45)
(48, 49)
(44, 7)
(71, 120)
(78, 0)
(0, -2)
(0, -2)
(0, -1)
(55, 0)
(61, 1500)
(46, 40)
(56, 0)
(71, 240)
(73, 80)
(0, -1)
(50, 0)
(73, 240)
(0, -2)
(0, -2)
(0, -1)
(61, 120)
(71, 240)
(0, -2)
(72, 40)
(53, 0)
(61, 140)
(65, 720)
(64, 0)
(49, 120)
(75, 120)
(71, 240)
(60, 480)
(61, 120)
(55, 1440)
(71, 240)
(77, 109)
(56, 64)
(64, 120)
(73, 120)
(68, 0)
(49, 120)
(49, 240)
(0, -1)
(71, 240)
(68, 0)
(55, 40)
(0, -2)
(0, -1)
(65, 720)
(59, 0)
(0, -2)
(0, -1)
(49, 240)
(61, 120)
(0, -2)
(0, -1)
(55, 0)
(68, 80)
(68, 0)
(65, 0)
(66, 120)
(72, 240)
(49, 60)
(41, 0)
(0, -2)
(44, 120)
(0, -1)
(53, 240)
(44, 120)
(0, -2)
(0, -2)
(58, 0)
(74, 120)
(68, 120)
(62, 120)
(73, 278)
(0, -2)
(68, 60)
(0, -1)
(75, 206)
(44, 120)
