iteration: 98500, loss: 2.958581
----
(0, -2)
(70, 80)
(0, -1)
(65, 120)
(78, 1440)
(0, -2)
(68, 720)
(60, 120)
(0, -1)
(49, 120)
(54, 120)
(0, -2)
(0, -1)
(75, 274)
(56, 120)
(0, -2)
(0, -1)
(53, 480)
(61, 120)
(0, -2)
(0, -1)
(61, 240)
(58, 120)
(66, 150)
(0, -2)
(0, -1)
(58, 240)
(67, 120)
(0, -2)
(56, 140)
(55, 80)
(61, 432)
(70, 60)
(77, 401)
(70, 60)
(63, 120)
(73, 240)
(65, 480)
(74, 240)
(73, 480)
(72, 120)
(59, 120)
(72, 60)
(66, 150)
(58, 240)
(65, 480)
(63, 180)
(68, 120)
(66, 150)
(80, 120)
(68, 60)
(56, 140)
(64, 120)
(57, 480)
(64, 120)
(66, 60)
(61, 140)
(73, 120)
(50, 120)
(54, 480)
(37, 240)
(66, 150)
(64, 240)
(71, 240)
(61, 140)
(64, 120)
(80, 240)
(37, 540)
(61, 140)
(80, 120)
(75, 240)
(60, 480)
(75, 240)
(50, 40)
(79, 96)
(67, 240)
(64, 240)
(58, 150)
(37, 540)
(61, 60)
(75, 120)
(59, 120)
(66, 150)
(68, 60)
(58, 120)
(74, 240)
(70, 60)
(61, 432)
(64, 120)
(80, 60)
(36, 34)
(53, 480)
(59, 120)
(54, 120)
(58, 150)
(65, 60)
(80, 120)
(63, 180)
(63, 60)
(80, 240)
(59, 130)
(70, 120)
(70, 120)
(64, 120)
(61, 120)
(56, 180)
(58, 130)
(0, -1)
(59, 240)
(58, 240)
(0, -2)
(59, 120)
(71, 120)
(59, 120)
(51, 40)
(40, 20)
(70, 60)
(64, 180)
(61, 60)
(59, 130)
(62, 120)
(61, 180)
(79, 226)
(64, 180)
(32, 0)
(64, 120)
(57, 150)
(37, 540)
(59, 120)
(62, 120)
(68, 60)
(66, 150)
(65, 720)
(66, 120)
(59, 120)
(64, 120)
(46, 40)
(73, 180)
(61, 432)
(68, 60)
(59, 130)
(81, 240)
(62, 480)
(72, 160)
(56, 180)
(0, -1)
(63, 240)
(59, 2880)
(59, 120)
(0, -2)
(0, -1)
(58, 0)
(57, 480)
(51, 0)
(0, -2)
(0, -1)
(75, 80)
(66, 120)
(0, -2)
(0, -1)
(71, 120)
(48, 80)
(0, -2)
(0, -1)
(80, 0)
(67, 120)
(84, 80)
(0, -2)
(0, -1)
(49, 162)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(61, 120)
(0, -2)
(0, -1)
(68, 120)
(60, 40)
(0, -2)
(0, -1)
(68, 120)
(60, 120)
(64, 1440)
(0, -2)
(0, -1)
(65, 120)
(44, 240)
(0, -2)
(0, -1)
(71, 120)
(44, 120)
(0, -2)
(0, -1)
(58, 240)
(61, 120)
(58, 120)
(53, 54)
(0, -2)
(0, -1)
(63, 480)
(64, 180)
(65, 480)
(0, -2)
(0, -1)
(68, 120)
(57, 480)
(61, 300)
(68, 1200)
(0, -2)
(0, -1)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(44, 40)
(68, 40)
(0, -2)
(0, -1)
(56, 80)
(66, 120)
(0, -2)
(0, -1)
(73, 0)
(63, 240)
(63, 108)
(0, -2)
(79, 40)
(50, 40)
(74, 240)
(61, 120)
(48, 120)
(72, 120)
(80, 200)
(44, 184)
(61, 120)
(61, 480)
(61, 40)
(56, 140)
(80, 60)
(61, 480)
(64, 40)
(75, 60)
(63, 60)
(64, 120)
(61, 120)
(56, 140)
(69, 120)
(66, 120)
(63, 60)
(64, 130)
(61, 120)
(64, 120)
(55, 140)
(61, 432)
(64, 180)
(74, 0)
(56, 140)
(68, 120)
(37, 233)
(49, 198)
(61, 432)
(53, 40)
(80, 240)
(61, 180)
(63, 480)
(63, 180)
(0, -1)
(71, 120)
(62, 120)
(0, -2)
(70, 360)
(70, 253)
(0, -1)
(77, 120)
(61, 240)
(49, 120)
(0, -2)
(0, -1)
(58, 180)
(56, 120)
(0, -2)
