iteration: 271500, loss: 2.336532
----
(0, -2)
(0, -1)
(63, 0)
(72, 0)
(51, 0)
(72, 0)
(72, 0)
(71, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(64, 0)
(56, 80)
(72, 80)
(92, 80)
(0, -2)
(0, -1)
(51, 80)
(72, 80)
(0, -2)
(0, -1)
(80, 288)
(71, 1440)
(62, 0)
(68, 720)
(77, 240)
(72, 80)
(61, 432)
(0, -2)
(0, -1)
(70, 120)
(59, 2880)
(0, -2)
(32, 40)
(68, 120)
(0, -1)
(65, 120)
(59, 20)
(0, -2)
(0, -1)
(51, 40)
(72, 40)
(0, -2)
(0, -1)
(61, 0)
(63, 0)
(55, 0)
(71, 0)
(51, 0)
(67, 480)
(76, 157)
(76, 289)
(0, -2)
(0, -1)
(63, 0)
(73, 0)
(76, 0)
(70, 40)
(48, 0)
(0, -1)
(68, 0)
(63, 80)
(65, 20)
(0, -2)
(0, -1)
(56, 40)
(72, 80)
(0, -2)
(0, -1)
(51, 80)
(72, 40)
(0, -2)
(0, -1)
(65, 0)
(63, 0)
(75, 40)
(70, 288)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(45, 37)
(75, 480)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(67, 40)
(75, 120)
(67, 0)
(55, 0)
(59, 0)
(60, 0)
(79, 440)
(74, 34)
(65, 0)
(57, 0)
(52, 0)
(60, 0)
(53, 0)
(63, 0)
(62, 0)
(73, 0)
(51, 80)
(68, 80)
(0, -2)
(0, -1)
(39, 0)
(58, 80)
(70, 80)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(39, 20)
(64, 360)
(0, -2)
(72, 40)
(0, -1)
(68, 1440)
(63, 80)
(82, 289)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(44, 0)
(51, 0)
(72, 0)
(44, 41)
(52, 0)
(69, 120)
(60, 40)
(64, 240)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(63, 0)
(72, 0)
(56, 0)
(72, 0)
(51, 0)
(75, 0)
(56, 80)
(60, 80)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(44, 49)
(61, 120)
(0, -2)
(0, -1)
(67, 0)
(60, 0)
(58, 0)
(78, 0)
(44, 78)
(64, 0)
(0, -2)
(0, -1)
(43, 40)
(69, 80)
(0, -2)
(0, -1)
(80, 80)
(44, 78)
(0, -2)
(0, -1)
(55, 80)
(74, 40)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(44, 80)
(61, 0)
(0, -2)
(72, 40)
(51, 0)
(71, 0)
(53, 0)
(72, 0)
(58, 0)
(50, 0)
(62, 0)
(65, 0)
(51, 0)
(71, 0)
(56, 0)
(72, 0)
(51, 0)
(73, 0)
(56, 0)
(68, 0)
(53, 0)
(77, 0)
(80, 0)
(53, 0)
(70, 0)
(75, 0)
(51, 0)
(72, 0)
(71, 80)
(57, 40)
(59, 130)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(60, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 40)
(65, 40)
(0, -2)
(0, -1)
(58, 0)
(60, 80)
(63, 80)
(76, 289)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 0)
(63, 0)
(32, 40)
(67, 0)
(60, 80)
(67, 80)
(0, -2)
(0, -1)
(60, 0)
(68, 240)
(53, 40)
(67, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(70, 0)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(72, 0)
(80, 0)
(44, 48)
(77, 109)
(0, -2)
(0, -1)
(58, 0)
(73, 0)
(48, 80)
(63, 80)
(0, -2)
(0, -1)
(44, 0)
(46, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
