iteration: 241000, loss: 0.980311
----
(51, 80)
(68, 80)
(77, 240)
(61, 120)
(49, 162)
(64, 1440)
(68, 60)
(66, 960)
(56, 180)
(68, 60)
(58, 150)
(64, 480)
(62, 175)
(63, 960)
(61, 432)
(80, 120)
(73, 240)
(65, 180)
(59, 130)
(80, 200)
(52, 240)
(61, 432)
(59, 120)
(0, -1)
(63, 240)
(71, 1440)
(0, -2)
(56, 180)
(69, 360)
(0, -1)
(71, 120)
(66, 120)
(61, 240)
(0, -2)
(0, -1)
(61, 120)
(71, 120)
(0, -2)
(65, 80)
(0, -1)
(75, 720)
(61, 80)
(49, 7)
(0, -2)
(59, 720)
(63, 480)
(0, -1)
(37, 120)
(63, 80)
(60, 240)
(0, -2)
(0, -1)
(72, 0)
(66, 120)
(63, 40)
(65, 80)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(61, 0)
(63, 0)
(56, 0)
(76, 0)
(60, 0)
(56, 0)
(56, 0)
(77, 0)
(63, 0)
(56, 80)
(68, 80)
(77, 160)
(0, -2)
(0, -1)
(58, 0)
(73, 0)
(61, 0)
(74, 0)
(48, 0)
(70, 0)
(51, 0)
(73, 0)
(56, 40)
(72, 40)
(0, -2)
(0, -1)
(60, 0)
(0, -1)
(44, 0)
(63, 0)
(51, 0)
(75, 0)
(80, 213)
(75, 80)
(0, -2)
(69, 56)
(64, 240)
(0, -1)
(75, 80)
(51, 40)
(44, 140)
(0, -2)
(72, 80)
(0, -1)
(80, 80)
(57, 80)
(0, -2)
(0, -1)
(76, 37)
(65, 40)
(0, -2)
(0, -1)
(61, 180)
(100, 240)
(0, -2)
(0, -1)
(49, 120)
(66, 180)
(0, -2)
(0, -1)
(61, 300)
(72, 120)
(0, -2)
(0, -1)
(49, 120)
(54, 184)
(0, -2)
(0, -1)
(61, 720)
(71, 80)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(61, 80)
(58, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(62, 80)
(65, 40)
(0, -2)
(0, -1)
(51, 0)
(75, 0)
(44, 0)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(76, 40)
(55, 0)
(68, 0)
(53, 0)
(51, 0)
(65, 0)
(68, 80)
(69, 80)
(0, -2)
(70, 80)
(62, 0)
(0, -1)
(39, 0)
(52, 40)
(75, 80)
(0, -2)
(65, 80)
(0, -1)
(75, 0)
(48, 40)
(63, 80)
(56, 120)
(0, -2)
(0, -1)
(48, 0)
(80, 240)
(72, 40)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(45, 49)
(76, 38)
(0, -2)
(0, -1)
(67, 0)
(80, 0)
(60, 40)
(70, 150)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 40)
(75, 40)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(70, 0)
(60, 0)
(63, 0)
(56, 0)
(72, 0)
(53, 0)
(56, 0)
(68, 0)
(63, 0)
(72, 0)
(48, 40)
(77, 0)
(80, 0)
(44, 0)
(60, 0)
(71, 0)
(65, 80)
(59, 130)
(0, -2)
(0, -1)
(63, 80)
(64, 120)
(0, -2)
(0, -1)
(55, 40)
(64, 80)
(0, -2)
(0, -1)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(52, 0)
(72, 0)
(62, 175)
(75, 274)
(0, -2)
(68, 240)
(0, -1)
(75, 80)
(63, 80)
(0, -2)
(0, -1)
(58, 0)
(63, 0)
(61, 0)
(77, 0)
(47, 37)
(56, 80)
(72, 80)
(85, 80)
(64, 130)
(65, 480)
(0, -1)
(59, 240)
(64, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(55, 40)
(68, 120)
(75, 60)
(58, 150)
(51, 120)
(71, 240)
(85, 80)
(61, 60)
(63, 240)
(73, 120)
(0, -1)
(66, 120)
(71, 120)
(0, -2)
(0, -1)
(68, 120)
(67, 120)
(49, 240)
(0, -2)
(0, -1)
(68, 120)
(70, 120)
(0, -2)
(67, 240)
(0, -1)
(63, 240)
(40, 1440)
(0, -2)
(0, -1)
(70, 253)
(51, 0)
(70, 0)
(41, 74)
(82, 184)
(72, 80)
(0, -2)
(0, -1)
(44, 0)
(60, 0)
(50, 0)
(76, 289)
(0, -2)
(0, -1)
(58, 0)
(80, 0)
(44, 40)
(75, 240)
(0, -2)
(0, -1)
(51, 120)
(72, 40)
(0, -2)
(0, -1)
(46, 40)
(58, 80)
(0, -2)
(0, -1)
(51, 80)
(74, 0)
(0, -2)
(0, -1)
(46, 80)
(75, 80)
(0, -2)
(0, -1)
(63, 80)
(77, 289)
(0, -2)
(0, -1)
(71, 180)
(49, 48)
(0, -2)
(0, -1)
(69, 360)
(63, 40)
(0, -2)
(0, -1)
(55, 140)
(67, 120)
(0, -2)
(0, -1)
(49, 240)
(53, 240)
(0, -2)
(0, -1)
(49, 240)
(69, 120)
(0, -2)
(0, -1)
(77, 120)
(71, 40)
(37, 184)
(0, -2)
(0, -1)
(44, 48)
(56, 120)
(66, 120)
(0, -2)
(0, -1)
(49, 240)
(65, 120)
(59, 120)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(59, 120)
(0, -2)
(0, -1)
(71, 120)
(44, 160)
(58, 240)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(70, 120)
(0, -2)
(0, -1)
(70, 150)
(67, 120)
(63, 120)
(0, -2)
(0, -1)
(71, 120)
(68, 120)
(61, 180)
(0, -2)
(0, -1)
(71, 120)
(39, 16)
(44, 40)
(0, -2)
(0, -1)
(68, 120)
(66, 120)
(0, -2)
(0, -1)
(71, 120)
(84, 80)
(0, -2)
(0, -1)
(32, 80)
(48, 80)
(0, -2)
(0, -1)
(59, 240)
(69, 120)
(0, -2)
(0, -1)
(71, 120)
(65, 120)
(0, -2)
(0, -1)
(71, 120)
(66, 120)
(0, -2)
(0, -1)
(71, 120)
(67, 120)
(0, -2)
(0, -1)
(68, 120)
(67, 120)
(0, -2)
(0, -1)
(54, 80)
(66, 120)
