iteration: 370000, loss: 3.339116
----
(0, -2)
(0, -1)
(46, 40)
(78, 0)
(0, -2)
(0, -1)
(60, 180)
(80, 80)
(0, -2)
(0, -1)
(55, 80)
(72, 80)
(0, -2)
(0, -1)
(55, 40)
(63, 80)
(0, -2)
(0, -1)
(49, 215)
(51, 1200)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(44, 40)
(76, 40)
(0, -2)
(0, -1)
(52, 0)
(68, 0)
(60, 40)
(68, 40)
(0, -2)
(0, -1)
(71, 0)
(75, 200)
(0, -2)
(0, -1)
(61, 80)
(72, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(44, 0)
(60, 80)
(63, 80)
(92, 80)
(0, -2)
(0, -1)
(67, 40)
(84, 40)
(0, -2)
(0, -1)
(48, 0)
(60, 0)
(39, 38)
(62, 480)
(0, -2)
(0, -1)
(48, 40)
(73, 80)
(0, -2)
(0, -1)
(58, 0)
(80, 0)
(61, 80)
(65, 80)
(0, -2)
(0, -1)
(56, 40)
(80, 40)
(0, -2)
(0, -1)
(60, 0)
(64, 0)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(72, 0)
(68, 0)
(61, 0)
(56, 0)
(68, 0)
(51, 0)
(72, 0)
(71, 40)
(84, 289)
(0, -2)
(0, -1)
(68, 80)
(68, 80)
(0, -2)
(0, -1)
(58, 0)
(77, 0)
(63, 80)
(84, 289)
(0, -2)
(0, -1)
(55, 80)
(80, 213)
(0, -2)
(0, -1)
(55, 0)
(72, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(60, 0)
(65, 40)
(54, 80)
(76, 197)
(0, -2)
(72, 80)
(0, -1)
(75, 80)
(51, 80)
(0, -2)
(0, -1)
(44, 0)
(63, 40)
(68, 40)
(0, -2)
(0, -1)
(61, 80)
(76, 80)
(0, -2)
(0, -1)
(51, 0)
(76, 0)
(39, 38)
(72, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(63, 40)
(72, 40)
(0, -2)
(0, -1)
(67, 40)
(68, 40)
(0, -2)
(0, -1)
(44, 0)
(63, 0)
(69, 240)
(41, 0)
(0, -2)
(0, -1)
(56, 0)
(72, 0)
(60, 0)
(84, 0)
(65, 0)
(67, 0)
(51, 0)
(75, 0)
(63, 0)
(51, 0)
(72, 0)
(44, 49)
(69, 480)
(0, -2)
(72, 40)
(0, -1)
(73, 0)
(56, 0)
(74, 0)
(64, 1440)
(80, 438)
(0, -2)
(0, -1)
(63, 480)
(68, 80)
(0, -2)
(0, -1)
(68, 0)
(80, 0)
(75, 0)
(84, 0)
(54, 720)
(0, -2)
(0, -1)
(48, 0)
(51, 40)
(55, 0)
(68, 0)
(68, 0)
(56, 0)
(72, 0)
(69, 80)
(63, 0)
(84, 0)
(72, 0)
(51, 0)
(71, 0)
(58, 0)
(67, 0)
(60, 0)
(63, 0)
(72, 108)
(65, 0)
(70, 0)
(63, 40)
(72, 40)
(67, 0)
(67, 0)
(51, 0)
(71, 0)
(47, 0)
(68, 40)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(63, 0)
(77, 0)
(58, 0)
(80, 0)
(61, 0)
(63, 0)
(64, 0)
(73, 0)
(48, 0)
(55, 0)
(73, 0)
(60, 80)
(80, 280)
(0, -2)
(0, -1)
(39, 80)
(73, 80)
(0, -2)
(70, 80)
(55, 80)
(73, 80)
(0, -1)
(76, 40)
(77, 401)
(0, -2)
(70, 40)
(0, -1)
(73, 80)
(60, 80)
(0, -2)
(0, -1)
(49, 64)
(64, 180)
(0, -2)
(0, -1)
(61, 120)
(63, 240)
(59, 120)
(77, 180)
(0, -2)
(0, -1)
(49, 240)
(53, 240)
(53, 120)
(78, 120)
(0, -2)
(0, -1)
(49, 120)
(87, 80)
(49, 240)
(0, -2)
(0, -1)
