iteration: 306500, loss: 0.949016
----
(63, 80)
(82, 184)
(0, -2)
(65, 80)
(0, -1)
(75, 80)
(49, 160)
(0, -2)
(0, -1)
(67, 20)
(69, 80)
(0, -2)
(0, -1)
(50, 0)
(63, 0)
(43, 0)
(71, 120)
(0, -2)
(0, -1)
(71, 120)
(61, 120)
(0, -2)
(65, 80)
(0, -1)
(75, 80)
(59, 0)
(0, -2)
(0, -1)
(59, 130)
(77, 80)
(56, 0)
(63, 180)
(72, 40)
(75, 40)
(0, -2)
(65, 0)
(0, -1)
(75, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(60, 175)
(0, -2)
(0, -1)
(51, 40)
(73, 40)
(0, -2)
(0, -1)
(48, 0)
(57, 80)
(0, -2)
(0, -1)
(70, 0)
(60, 0)
(70, 0)
(64, 210)
(74, 0)
(0, -2)
(70, 360)
(0, -1)
(55, 80)
(63, 80)
(0, -2)
(0, -1)
(51, 40)
(72, 40)
(0, -2)
(0, -1)
(46, 0)
(77, 0)
(75, 120)
(73, 278)
(0, -2)
(72, 40)
(0, -1)
(75, 80)
(39, 23)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 80)
(77, 80)
(0, -2)
(0, -1)
(55, 80)
(65, 0)
(0, -2)
(0, -1)
(51, 40)
(77, 0)
(78, 240)
(65, 80)
(0, -2)
(0, -1)
(71, 120)
(75, 40)
(75, 60)
(0, -2)
(0, -1)
(56, 40)
(68, 40)
(0, -2)
(0, -1)
(61, 480)
(73, 40)
(0, -2)
(0, -1)
(56, 0)
(77, 0)
(52, 0)
(71, 80)
(73, 120)
(0, -2)
(0, -1)
(44, 0)
(57, 40)
(49, 80)
(0, -2)
(46, 41)
(0, -1)
(75, 80)
(79, 280)
(63, 180)
(0, -2)
(0, -1)
(63, 0)
(76, 0)
(72, 0)
(49, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(50, 0)
(75, 0)
(48, 0)
(51, 0)
(72, 0)
(56, 0)
(51, 0)
(71, 0)
(61, 80)
(60, 175)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(62, 80)
(82, 184)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(73, 0)
(61, 0)
(63, 0)
(68, 80)
(68, 80)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(73, 0)
(39, 38)
(76, 157)
(0, -2)
(0, -1)
(52, 0)
(73, 0)
(56, 40)
(32, 40)
(0, -2)
(0, -1)
(54, 80)
(73, 40)
(0, -2)
(0, -1)
(55, 0)
(77, 0)
(60, 80)
(65, 80)
(0, -2)
(0, -1)
(55, 0)
(71, 0)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(55, 80)
(70, 80)
(0, -2)
(0, -1)
(53, 0)
(49, 0)
(39, 49)
(79, 440)
(0, -2)
(51, 40)
(0, -1)
(39, 0)
(68, 0)
(48, 34)
(58, 80)
(0, -2)
(0, -1)
(55, 0)
(75, 80)
(49, 9)
(59, 130)
(0, -2)
(0, -1)
(55, 80)
(68, 80)
(0, -2)
(0, -1)
(62, 40)
(65, 0)
(0, -2)
(0, -1)
(48, 80)
(65, 40)
(0, -2)
(0, -1)
(44, 0)
(66, 120)
(72, 40)
(92, 80)
(0, -2)
(0, -1)
(61, 80)
(60, 720)
(0, -2)
(0, -1)
(61, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 0)
(73, 0)
(51, 0)
(75, 0)
(56, 40)
(75, 40)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(55, 0)
(77, 0)
(48, 49)
(68, 1440)
(0, -2)
(0, -1)
(55, 0)
(73, 0)
(61, 80)
(75, 80)
(0, -2)
(0, -1)
(63, 0)
(72, 0)
(58, 0)
(74, 80)
(64, 0)
(47, 34)
(73, 278)
(48, 49)
(0, -2)
(0, -1)
(68, 0)
(51, 0)
(75, 0)
(84, 0)
(60, 0)
(73, 960)
(58, 130)
(75, 80)
(45, 49)
(37, 34)
(56, 180)
(80, 240)
(64, 0)
(80, 0)
(72, 160)
(49, 0)
(0, -1)
(63, 240)
(80, 480)
(0, -2)
(0, -1)
(68, 0)
(69, 120)
(66, 120)
(84, 289)
(0, -2)
(0, -1)
(80, 0)
(73, 0)
(56, 80)
(80, 80)
(0, -2)
(0, -1)
(44, 80)
(63, 80)
(56, 240)
(0, -2)
(0, -1)
(55, 80)
(87, 80)
(0, -2)
(0, -1)
(69, 180)
(51, 80)
(0, -2)
(0, -1)
(75, 240)
(59, 120)
(66, 240)
(0, -2)
(0, -1)
(61, 60)
(54, 240)
(64, 480)
(0, -2)
(0, -1)
(71, 120)
(70, 0)
(66, 240)
(61, 120)
(0, -2)
(61, 432)
(75, 120)
(73, 720)
(70, 480)
(73, 120)
(68, 120)
(72, 240)
(66, 240)
(64, 120)
(59, 120)
(82, 120)
(75, 60)
(65, 480)
(63, 180)
(65, 120)
(61, 60)
(64, 130)
(70, 60)
(64, 180)
(65, 480)
(64, 130)
(65, 180)
(61, 120)
(59, 130)
(70, 120)
(51, 80)
(71, 360)
(61, 432)
(64, 120)
(75, 720)
(68, 1440)
(69, 120)
(62, 480)
(64, 120)
(75, 120)
(57, 150)
(80, 200)
(61, 432)
(61, 432)
(56, 140)
(64, 120)
(66, 120)
(63, 480)
(73, 120)
(80, 240)
(55, 140)
(0, -1)
(69, 120)
(73, 240)
(0, -2)
(61, 180)
(44, 198)
(66, 120)
(61, 120)
(69, 120)
(37, 120)
(63, 130)
(61, 140)
(71, 180)
(58, 40)
(0, -1)
(71, 120)
(66, 120)
(69, 120)
(0, -2)
(0, -1)
(44, 24)
(80, 240)
(0, -2)
(0, -1)
(55, 80)
(72, 80)
(0, -2)
(0, -1)
(49, 120)
(73, 40)
