iteration: 373000, loss: 1.682912
----
(51, 49)
(72, 120)
(0, -2)
(0, -1)
(63, 80)
(72, 16)
(0, -2)
(0, -1)
(63, 360)
(73, 80)
(0, -2)
(0, -1)
(56, 80)
(70, 80)
(0, -2)
(0, -1)
(60, 80)
(63, 80)
(0, -2)
(0, -1)
(56, 80)
(68, 80)
(0, -2)
(0, -1)
(49, 120)
(66, 120)
(0, -2)
(0, -1)
(61, 80)
(73, 360)
(0, -2)
(0, -1)
(58, 0)
(65, 960)
(63, 40)
(65, 960)
(0, -2)
(0, -1)
(68, 0)
(80, 0)
(51, 23)
(62, 80)
(0, -2)
(0, -1)
(39, 0)
(71, 0)
(51, 23)
(79, 200)
(0, -2)
(72, 80)
(0, -1)
(73, 0)
(63, 80)
(62, 175)
(0, -2)
(0, -1)
(39, 0)
(60, 0)
(48, 49)
(80, 200)
(0, -2)
(0, -1)
(56, 80)
(51, 40)
(0, -2)
(0, -1)
(48, 0)
(77, 0)
(79, 226)
(73, 120)
(0, -2)
(0, -1)
(56, 80)
(73, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(39, 74)
(64, 240)
(0, -2)
(0, -1)
(51, 80)
(70, 80)
(0, -2)
(0, -1)
(56, 80)
(75, 80)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(56, 40)
(75, 274)
(0, -2)
(0, -1)
(51, 0)
(72, 0)
(56, 40)
(82, 184)
(0, -2)
(0, -1)
(51, 0)
(68, 0)
(56, 0)
(72, 0)
(60, 0)
(63, 0)
(65, 0)
(67, 0)
(60, 0)
(58, 0)
(44, 49)
(75, 240)
(64, 0)
(65, 360)
(72, 80)
(66, 960)
(0, -2)
(0, -1)
(37, 240)
(76, 0)
(65, 0)
(85, 240)
(0, -1)
(80, 40)
(74, 34)
(0, -2)
(0, -1)
(71, 120)
(75, 80)
(0, -2)
(72, 40)
(50, 40)
(0, -1)
(80, 120)
(44, 40)
(36, 34)
(0, -2)
(62, 20)
(0, -1)
(80, 80)
(61, 80)
(0, -2)
(56, 240)
(48, 120)
(73, 120)
(0, -1)
(51, 240)
(68, 120)
(0, -2)
(56, 240)
(56, 424)
(53, 120)
(37, 13)
(56, 180)
(68, 60)
(44, 184)
(68, 60)
(68, 60)
(56, 180)
(64, 120)
(59, 120)
(59, 120)
(61, 120)
(61, 120)
(59, 120)
(70, 240)
(61, 140)
(56, 180)
(61, 480)
(64, 180)
(59, 120)
(77, 38)
(64, 120)
(51, 49)
(61, 180)
(59, 130)
(61, 480)
(85, 240)
(63, 60)
(61, 120)
(61, 120)
(61, 420)
(61, 120)
(73, 120)
(0, -1)
(71, 120)
(66, 120)
(56, 240)
(0, -2)
(0, -1)
(71, 120)
(72, 120)
(68, 480)
(0, -2)
(0, -1)
(65, 120)
(67, 120)
(58, 120)
(60, 120)
(0, -2)
(0, -1)
(56, 180)
(56, 240)
(0, -2)
(72, 240)
(37, 120)
(67, 40)
(61, 120)
(55, 16)
(73, 120)
(0, -1)
(62, 120)
(56, 2880)
(0, -2)
(61, 480)
(50, 120)
(68, 1440)
(56, 180)
(58, 150)
(56, 180)
(73, 120)
(62, 120)
(61, 432)
(61, 60)
(73, 150)
(75, 200)
(61, 720)
(68, 60)
(62, 120)
(61, 432)
(59, 240)
(63, 180)
(59, 120)
